,sentiment,okpd_2,name,number,fz,date,preproccessed_name,preproccessed_okpd_2,preproccessed_name_stem,preproccessed_okpd_2_stem
2839,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Услуги по технической поддержке и сопровождению автоматизированной информационной системы бюджетного учета «Парус-Бюджет 10» (в рамках ИКТ),№0115100003123000023,44,03.08.2023,услуги по технической поддержке и сопровождению автоматизированной информационной системы бюджетного учета парус бюджет в рамках икт , услуги по технической поддержке информационных технологий,услуг техническ поддержк сопровожден автоматизирова информацион систем бюджетн учет парус бюджет рамк икт,услуг техническ поддержк информацион технолог
2840,0,62.0: Продукты программные и услуги по разработке программного обеспечения; консультационные и аналогичные услуги в области информационных технологий,Услуги по созданию автоматизированной информационной системы подачи заявлений МУП «Водоканал» в Государственный Комитет Республики Татарстан по тарифам»,№32312650470,223,07.08.2023,услуги по созданию автоматизированной информационной системы подачи заявлений муп водоканал в государственный комитет республики татарстан по тарифам, продукты программные и услуги по разработке программного обеспечения консультационные и аналогичные услуги в области информационных технологий,услуг создан автоматизирова информацион систем подач заявлен муп водокана государствен комитет республик татарста тариф,продукт программн услуг разработк программн обеспечен консультацион аналогичн услуг област информацион технолог
2841,0,"62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки",Оказание услуг по информационно-технологическому сопровождению программного обеспечения 1С,№32312650718,223,07.08.2023,оказание услуг по информационно технологическому сопровождению программного обеспечения с, услуги по технической поддержке в области информационных технологий прочие не включенные в другие группировки,оказан услуг информацион технологическ сопровожден программн обеспечен,услуг техническ поддержк област информацион технолог проч включен друг группировк
2842,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ»,№0338300020823000062,44,02.08.2023,оказание услуг по сопровождению электронного периодического справочника система гарант, услуги по технической поддержке информационных технологий,оказан услуг сопровожден электрон периодическ справочник систем гарант,услуг техническ поддержк информацион технолог
2843,0,62.02.30.000: Услуги по технической поддержке информационных технологий,"Оказание услуг по информационно-технологическому сопровождению программных продуктов 1С версии ""Медицина"", передаче пароля доступа к конфигурации ""Расчет заработной платы"" (КАМИН) для программного продукта ""1С:Предприятие 8"" для 1 информационной базы на 12 месяцев и передаче пароля доступа к конфигурации ""Кадровый учет"" (КАМИН) для программного продукта ""1С:Предприятие 8"" на 12 месяцев для 1 информационной базы для нужд государственного бюджетного учреждения здравоохранения Владимирской области ""Областной клинический онкологический диспансер""",№0328200001723000087,44,02.08.2023,оказание услуг по информационно технологическому сопровождению программных продуктов с версии медицина передаче пароля доступа к конфигурации расчет заработной платы камин для программного продукта с предприятие для информационной базы на месяцев и передаче пароля доступа к конфигурации кадровый учет камин для программного продукта с предприятие на месяцев для информационной базы для нужд государственного бюджетного учреждения здравоохранения владимирской области областной клинический онкологический диспансер , услуги по технической поддержке информационных технологий,оказан услуг информацион технологическ сопровожден программн продукт верс медицин передач парол доступ конфигурац расчет заработн плат камин программн продукт предприят информацион баз месяц передач парол доступ конфигурац кадров учет камин программн продукт предприят месяц информацион баз нужд государствен бюджетн учрежден здравоохранен владимирск област областн клиническ онкологическ диспансер,услуг техническ поддержк информацион технолог
2844,0,62.03.12.130: Услуги по сопровождению компьютерных систем,Услуги по продлению антивирусного программного обеспечения Kaspersky Endpoint Security для бизнеса Стандартный,№0361200007123000042,44,03.08.2023,услуги по продлению антивирусного программного обеспечения kaspersky endpoint security для бизнеса стандартный, услуги по сопровождению компьютерных систем,услуг продлен антивирусн программн обеспечен kaspersky endpoint security бизнес стандартн,услуг сопровожден компьютерн сист
2845,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Оказание услуг по технической поддержке информационных технологий,№32312662099,223,10.08.2023,оказание услуг по технической поддержке информационных технологий, услуги по технической поддержке информационных технологий,оказан услуг техническ поддержк информацион технолог,услуг техническ поддержк информацион технолог
2846,0,62.01.29.000: Оригиналы программного обеспечения прочие,Передача права на использование ПО VIPNet Client for Windows 4.x,№0361300027523000146,44,03.08.2023,передача права на использование по vipnet client for windows x, оригиналы программного обеспечения прочие,передач прав использован vipnet client for windows x,оригинал программн обеспечен проч
2847,0,62.02.30.000: Услуги по технической поддержке информационных технологий,"Оказание услуг по продлению неисключительных прав на использование базы данных электронных систем «Госфинансы» и «Госзаказ»"" 244.226",№0373100085623000016,44,01.08.2023,оказание услуг по продлению неисключительных прав на использование базы данных электронных систем госфинансы и госзаказ , услуги по технической поддержке информационных технологий,оказан услуг продлен неисключительн прав использован баз дан электрон сист госфинанс госзаказ,услуг техническ поддержк информацион технолог
2848,0,"62.03.12.190: Услуги по управлению компьютерными системами прочие, не включенные в другие группировки","Услуги по предоставлению неисключительных (пользовательских) прав использования подсистем ПК  «Составление и исполнение доходов и расходов бюджетов субъектов, ЗАТО и муниципальных образований в технологии СМАРТ Сервиса ""Контроль деятельности ЮЛ""",№0162300002723000157,44,02.08.2023,услуги по предоставлению неисключительных пользовательских прав использования подсистем пк составление и исполнение доходов и расходов бюджетов субъектов зато и муниципальных образований в технологии смарт сервиса контроль деятельности юл , услуги по управлению компьютерными системами прочие не включенные в другие группировки,услуг предоставлен неисключительн пользовательск прав использован подсист пк составлен исполнен доход расход бюджет субъект зат муниципальн образован технолог смарт сервис контрол деятельн юл,услуг управлен компьютерн систем проч включен друг группировк
2849,0,62.01.29.000: Оригиналы программного обеспечения прочие,Оказание услуг по продлению и приобретению программного обеспечения лицензии ранее установленной и используемой версии антивируса Dr. Web,№0120600006823000116,44,01.08.2023,оказание услуг по продлению и приобретению программного обеспечения лицензии ранее установленной и используемой версии антивируса dr web, оригиналы программного обеспечения прочие,оказан услуг продлен приобретен программн обеспечен лиценз ран установлен используем верс антивирус dr web,оригинал программн обеспечен проч
2850,0,62.01.29.000: Оригиналы программного обеспечения прочие,Продление  срока действия лицензии антивирусного программного обеспечения,№0858600000323000050,44,01.08.2023,продление срока действия лицензии антивирусного программного обеспечения, оригиналы программного обеспечения прочие,продлен срок действ лиценз антивирусн программн обеспечен,оригинал программн обеспечен проч
2851,0,"62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки",Оказание услуг по передаче неисключительного права на воспроизведение в целях инсталляции и запуска ПП «1С:КП ГУ ПРОФ»,№0848300051623000879,44,01.08.2023,оказание услуг по передаче неисключительного права на воспроизведение в целях инсталляции и запуска пп с кп гу проф, услуги в области информационных технологий и компьютерные услуги прочие не включенные в другие группировки,оказан услуг передач неисключительн прав воспроизведен цел инсталляц запуск пп кп гу проф,услуг област информацион технолог компьютерн услуг проч включен друг группировк
2852,0,62.03.12.130: Услуги по сопровождению компьютерных систем,Предоставление права использования на условиях простой (неисключительной) лицензии ЭПС «Система ГАРАНТ» для нужд АО «УК Архыз»,№32312660229,223,09.08.2023,предоставление права использования на условиях простой неисключительной лицензии эпс система гарант для нужд ао ук архыз, услуги по сопровождению компьютерных систем,предоставлен прав использован услов прост неисключительн лиценз эпс систем гарант нужд а ук архыз,услуг сопровожден компьютерн сист
2853,0,62.02.20.190: Услуги консультативные в области компьютерных технологий прочие; 58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение,"ЭА28 ""Оказание услуг по сопровождению программного продукта «1С: Предприятие 8""",№0204100000423000025,44,01.08.2023,эа оказание услуг по сопровождению программного продукта с предприятие , услуги консультативные в области компьютерных технологий прочие услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение,э оказан услуг сопровожден программн продукт предприят,услуг консультативн област компьютерн технолог проч услуг предоставлен лиценз прав использова компьютерн программн обеспечен
2854,0,58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.02.30.000: Услуги по технической поддержке информационных технологий,Оказание услуги по передаче неисключительных прав на программное обеспечение и технической поддержке программного обеспечения.,№0134600002123000042,44,01.08.2023,оказание услуги по передаче неисключительных прав на программное обеспечение и технической поддержке программного обеспечения , услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение услуги по технической поддержке информационных технологий,оказан услуг передач неисключительн прав программн обеспечен техническ поддержк программн обеспечен,услуг предоставлен лиценз прав использова компьютерн программн обеспечен услуг техническ поддержк информацион технолог
2855,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Передача неисключительного права использования сервиса обновления баз решающих правил,№0822200000323000031,44,02.08.2023,передача неисключительного права использования сервиса обновления баз решающих правил, услуги по технической поддержке информационных технологий,передач неисключительн прав использован сервис обновлен баз реша прав,услуг техническ поддержк информацион технолог
2856,0,62.02.30.000: Услуги по технической поддержке информационных технологий,"Передача прав  на условиях простой (неисключительной) лицензии,  обновлений версий программы для ЭВМ «ГРАНД-Смета» и базы данных «ФСНБ-2022»",№0369100014623000051,44,02.08.2023,передача прав на условиях простой неисключительной лицензии обновлений версий программы для эвм гранд смета и базы данных фснб , услуги по технической поддержке информационных технологий,передач прав услов прост неисключительн лиценз обновлен верс программ эвм гранд смет баз дан фснб,услуг техническ поддержк информацион технолог
2857,0,62.01.29.000: Оригиналы программного обеспечения прочие,Приобретение неисключительных прав на программное обеспечение антивирусной защиты,№0337100012023000012,44,01.08.2023,приобретение неисключительных прав на программное обеспечение антивирусной защиты, оригиналы программного обеспечения прочие,приобретен неисключительн прав программн обеспечен антивирусн защит,оригинал программн обеспечен проч
2858,0,62.02.20.190: Услуги консультативные в области компьютерных технологий прочие,Оказание услуг по информационному сопровождению системы Парус (167),№32312658276,223,09.08.2023,оказание услуг по информационному сопровождению системы парус , услуги консультативные в области компьютерных технологий прочие,оказан услуг информацион сопровожден систем парус,услуг консультативн област компьютерн технолог проч
2859,0,62.03.12.130: Услуги по сопровождению компьютерных систем,Услуги по сопровождению программы для ЭВМ  «1С: Управление теплосетью 2» ,№32312657903,223,09.08.2023,услуги по сопровождению программы для эвм с управление теплосетью , услуги по сопровождению компьютерных систем,услуг сопровожден программ эвм управлен теплосет,услуг сопровожден компьютерн сист
2860,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Услуги по предоставлению сертификата на оказание услуг по техническому сопровождению программных комплексов ViPNet Client защищенной сети ViPNet № 541,№0318200033223000004,44,01.08.2023,услуги по предоставлению сертификата на оказание услуг по техническому сопровождению программных комплексов vipnet client защищенной сети vipnet № , услуги по технической поддержке информационных технологий,услуг предоставлен сертификат оказан услуг техническ сопровожден программн комплекс vipnet client защищен сет vipnet №,услуг техническ поддержк информацион технолог
2861,0,62.03.12.130: Услуги по сопровождению компьютерных систем,Оказание услуг по продлению неисключительного права использования электронной базы данных (простая неисключительная лицензия) справочной системы «Система Госфинансы (ПЛЮС)»,№32312655996,223,08.08.2023,оказание услуг по продлению неисключительного права использования электронной базы данных простая неисключительная лицензия справочной системы система госфинансы плюс , услуги по сопровождению компьютерных систем,оказан услуг продлен неисключительн прав использован электрон баз дан прост неисключительн лиценз справочн систем систем госфинанс плюс,услуг сопровожден компьютерн сист
2862,0,62.02.30.000: Услуги по технической поддержке информационных технологий,"Право заключения договора оказания услуг по техническому обслуживанию Комплексной системы управления уязвимостями (КСУУ), Подсистемы защиты веб-ресурсов (ПЗВП), Функционального модуля оперативного контроля межсетевого взаимодействия (ФМОКМВ), Подсистемы комплексного анализа уязвимости приложений (ПКАУП), Системы контроля доступа привилегированных пользователей (СКДПП), Единой системы антивирусной защиты (ЕСАЗ), Системы оперативного контроля информационной безопасности (СОКИБ), Подсистемы обнаружения вторжений (ПОВ), Подсистемы аутентификации, авторизации и контроля доступа (ПААКД), Подсистемы межсетевого экранирования нового поколения (ПМЭ НП), и предоставления подписки (доступа) к программному обеспечению VDS-серверов и AnyRun (3395111)",№32312655888,223,08.08.2023,право заключения договора оказания услуг по техническому обслуживанию комплексной системы управления уязвимостями ксуу подсистемы защиты веб ресурсов пзвп функционального модуля оперативного контроля межсетевого взаимодействия фмокмв подсистемы комплексного анализа уязвимости приложений пкауп системы контроля доступа привилегированных пользователей скдпп единой системы антивирусной защиты есаз системы оперативного контроля информационной безопасности сокиб подсистемы обнаружения вторжений пов подсистемы аутентификации авторизации и контроля доступа паакд подсистемы межсетевого экранирования нового поколения пмэ нп и предоставления подписки доступа к программному обеспечению vds серверов и anyrun , услуги по технической поддержке информационных технологий,прав заключен договор оказан услуг техническ обслуживан комплексн систем управлен уязвим ксу подсистем защит веб ресурс пзвп функциональн модул оперативн контрол межсетев взаимодейств фмокмв подсистем комплексн анализ уязвим приложен пкауп систем контрол доступ привилегирова пользовател скдпп един систем антивирусн защит есаз систем оперативн контрол информацион безопасн сокиб подсистем обнаружен вторжен пов подсистем аутентификац авторизац контрол доступ паакд подсистем межсетев экранирован нов поколен пмэ нп предоставлен подписк доступ программн обеспечен vds сервер anyrun,услуг техническ поддержк информацион технолог
2863,0,62.09.20.120: Услуги по установке программного обеспечения,"Передача неисключительного права на использование программного обеспечения ""1С: Предприятие 8.3 ПРОФ. Лицензия на сервер (х86-64). Электронная поставка"" с услугой по установке и настройке сервера",№32312654950,223,08.08.2023,передача неисключительного права на использование программного обеспечения с предприятие проф лицензия на сервер х электронная поставка с услугой по установке и настройке сервера, услуги по установке программного обеспечения,передач неисключительн прав использован программн обеспечен предприят проф лиценз сервер х электрон поставк услуг установк настройк сервер,услуг установк программн обеспечен
2864,0,"62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки",Оказание услуг по предоставлению инфраструктуры защищенной в соответствии с требованиями ФЗ-152,№32312654884,223,08.08.2023,оказание услуг по предоставлению инфраструктуры защищенной в соответствии с требованиями фз , услуги по технической поддержке в области информационных технологий прочие не включенные в другие группировки,оказан услуг предоставлен инфраструктур защищен соответств требован фз,услуг техническ поддержк област информацион технолог проч включен друг группировк
2865,0,"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.02.20.140: Услуги по подготовке компьютерных систем к эксплуатации; 62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки","Оказание услуг по предоставлению простых  неисключительных лицензий на 1С:Предприятие 8 ПРОФ. Клиентская лицензия на 20 рабочих мест, 1С:Предприятие 8.3 ПРОФ. Лицензия на сервер, 1С:Бухгалтерия государственного учреждения 8 ПРОФ, 1С:Зарплата и кадры государственного учреждения 8 ПРОФ, введение в эксплуатацию программного обеспечения, оказание услуг по информационно-технологическому сопровождению и консультационному обслуживанию использования программного обеспечения.",№32312654584,223,08.08.2023,оказание услуг по предоставлению простых неисключительных лицензий на с предприятие проф клиентская лицензия на рабочих мест с предприятие проф лицензия на сервер с бухгалтерия государственного учреждения проф с зарплата и кадры государственного учреждения проф введение в эксплуатацию программного обеспечения оказание услуг по информационно технологическому сопровождению и консультационному обслуживанию использования программного обеспечения , услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение услуги по подготовке компьютерных систем к эксплуатации услуги по технической поддержке в области информационных технологий прочие не включенные в другие группировки,оказан услуг предоставлен прост неисключительн лиценз предприят проф клиентск лиценз рабоч мест предприят проф лиценз сервер бухгалтер государствен учрежден проф зарплат кадр государствен учрежден проф введен эксплуатац программн обеспечен оказан услуг информацион технологическ сопровожден консультацион обслуживан использован программн обеспечен,услуг предоставлен лиценз прав использова компьютерн программн обеспечен услуг подготовк компьютерн сист эксплуатац услуг техническ поддержк област информацион технолог проч включен друг группировк
2866,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Оказание услуг по предоставлению вычислительных мощностей для сайта,№32312652814,223,08.08.2023,оказание услуг по предоставлению вычислительных мощностей для сайта, услуги по технической поддержке информационных технологий,оказан услуг предоставлен вычислительн мощност сайт,услуг техническ поддержк информацион технолог
2867,0,62.02.30.000: Услуги по технической поддержке информационных технологий,Оказание услуг по обслуживанию программных продуктов на платформе 1С Предприятие 8,№32312652719,223,08.08.2023,оказание услуг по обслуживанию программных продуктов на платформе с предприятие , услуги по технической поддержке информационных технологий,оказан услуг обслуживан программн продукт платформ предприят,услуг техническ поддержк информацион технолог
2868,0,"62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки",Оказание услуг технической поддержки и выполнение работ по реализации запросов на изменение автоматизированной информационной системы «Планирование и бюджетирование».,№32312653190,223,08.08.2023,оказание услуг технической поддержки и выполнение работ по реализации запросов на изменение автоматизированной информационной системы планирование и бюджетирование , услуги по технической поддержке в области информационных технологий прочие не включенные в другие группировки,оказан услуг техническ поддержк выполнен работ реализац запрос изменен автоматизирова информацион систем планирован бюджетирован,услуг техническ поддержк област информацион технолог проч включен друг группировк
2869,0,62.02.30.000: Услуги по технической поддержке информационных технологий,"Оказание услуг по внедрению электронных документов с использованием системы ""1С документооборот""  ",№32312652090,223,07.08.2023,оказание услуг по внедрению электронных документов с использованием системы с документооборот , услуги по технической поддержке информационных технологий,оказан услуг внедрен электрон документ использован систем документооборот,услуг техническ поддержк информацион технолог
2870,0,62.02.20.190: Услуги консультативные в области компьютерных технологий прочие,Оказание услуг по разработке целевой ИТ-архитектуры корпоративной информационной системы АО «ОЭК» для перехода на отечественное ПО,№32312650578,223,07.08.2023,оказание услуг по разработке целевой ит архитектуры корпоративной информационной системы ао оэк для перехода на отечественное по, услуги консультативные в области компьютерных технологий прочие,оказан услуг разработк целев ит архитектур корпоративн информацион систем а оэк переход отечествен,услуг консультативн област компьютерн технолог проч
2871,0,"62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки","Оказание услуг по сопровождению программных продуктов ""1С:предприятие 8""",№32312649910,223,07.08.2023,оказание услуг по сопровождению программных продуктов с предприятие , услуги по технической поддержке в области информационных технологий прочие не включенные в другие группировки,оказан услуг сопровожден программн продукт предприят,услуг техническ поддержк област информацион технолог проч включен друг группировк
2872,0,62.02.30.000: Услуги по технической поддержке информационных технологий,"Право заключения договора оказания услуг по техническому обслуживанию программно-аппаратного комплекса «Удостоверяющий центр АО «СО ЕЭС» (ПАК УЦ СО), включая подсистему DSS, системы контроля конфиденциальной информации (СККИ), системы защиты персональных данных (СЗПДн) и программного обеспечения Secret Disk (ПО Secret Disk) (3388677)",№32312649153,223,07.08.2023,право заключения договора оказания услуг по техническому обслуживанию программно аппаратного комплекса удостоверяющий центр ао со еэс пак уц со включая подсистему dss системы контроля конфиденциальной информации скки системы защиты персональных данных сзпдн и программного обеспечения secret disk по secret disk , услуги по технической поддержке информационных технологий,прав заключен договор оказан услуг техническ обслуживан программн аппаратн комплекс удостоверя центр а еэс пак уц включ подсист dss систем контрол конфиденциальн информац скки систем защит персональн дан сзпдн программн обеспечен secret disk secret disk,услуг техническ поддержк информацион технолог
2873,0,58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.03.12.130: Услуги по сопровождению компьютерных систем,Услуги по предоставлению неисключительных прав на модули для ПО и внедрению ПО «Региональный фонд пространственных данных Чувашской Республики»,№32312648469,223,04.08.2023,услуги по предоставлению неисключительных прав на модули для по и внедрению по региональный фонд пространственных данных чувашской республики, услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение услуги по сопровождению компьютерных систем,услуг предоставлен неисключительн прав модул внедрен региональн фонд пространствен дан чувашск республик,услуг предоставлен лиценз прав использова компьютерн программн обеспечен услуг сопровожден компьютерн сист
