Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0145200000424000030;Открытый конкурс в электронной форме;Выполнение работ по развитию государственной информационной системы обеспечения градостроительной деятельности Ленинградской области;;'242470312595647030100100040016201246';;;4084020.00;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""ОПЕРАТОР ""ЭЛЕКТРОННОГО ПРАВИТЕЛЬСТВА""";КОМИТЕТ ГОСУДАРСТВЕННОГО ЗАКАЗА ЛЕНИНГРАДСКОЙ ОБЛАСТИ;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;14.02.2024;
44-ФЗ;№0372200223824000001;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в ГБОУ ШКОЛА № 606 ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА экземплярами Систем КонсультантПлюс (в том числе специальной копии Системы) в 2024 году;;'242782002070578200100100010010000244';;;65747.00;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 606 С УГЛУБЛЁННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ИМЕНИ ГЕРОЯ РОССИЙСКОЙ ФЕДЕРАЦИИ К.Ю. СОМОВА;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 606 С УГЛУБЛЁННЫМ ИЗУЧЕНИЕМ АНГЛИЙСКОГО ЯЗЫКА ПУШКИНСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА ИМЕНИ ГЕРОЯ РОССИЙСКОЙ ФЕДЕРАЦИИ К.Ю. СОМОВА;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;06.02.2024;
223-ФЗ;№32413220012;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Оказание услуг по адаптации и сопровождению экземпляров Системы ""КонсультантПлюс"" для нужд филиала по г. Санкт-Петербургу и Ленинградской области на период с 01.03.2024 г. по 28.02.2025 г.  ";;;1;"Оказание услуг по адаптации и сопровождению экземпляров Системы ""КонсультантПлюс"" для нужд филиала по г. Санкт-Петербургу и Ленинградской области на период с 01.03.2024 г. по 28.02.2025 г.";764550.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ОХРАНА"" ФЕДЕРАЛЬНОЙ СЛУЖБЫ ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ РОССИЙСКОЙ ФЕДЕРАЦИИ";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;02.02.2024;
44-ФЗ;№0111200000924000017;Электронный аукцион;Право заключения государственного контракта на оказание услуг по предоставлению неисключительных прав на использование программного обеспечения для государственных нужд Республики Татарстан;;'242165401434916550100100010016201244';;;156181.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000-00000009:  Программное средство антивирусной защиты;АППАРАТ ГОСУДАРСТВЕННОГО СОВЕТА РЕСПУБЛИКИ ТАТАРСТАН;ГОСУДАРСТВЕННЫЙ КОМИТЕТ РЕСПУБЛИКИ ТАТАРСТАН ПО ЗАКУПКАМ;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
44-ФЗ;№0817200000324000497;Электронный аукцион;Оказание услуг по подготовке и размещению информационных сообщений и информационно-аналитических материалов в муниципальном печатном СМИ, территорией распространения которого является Ключевский район Алтайского края, а также по размещению информационных сообщений на интернет-ресурсе данного издания;;'242222416412922240100100900010000244';;;775750.00;RUB;;;;;"63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям; 73.11.11.000: Набор рекламных услуг полный";"63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям; 73.11.11.000: Набор рекламных услуг полный";УПРАВЛЕНИЕ ПЕЧАТИ И МАССОВЫХ КОММУНИКАЦИЙ АЛТАЙСКОГО КРАЯ;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""";26.01.2024;26.01.2024;Подача заявок;;26.01.2024;07.02.2024;
44-ФЗ;№0817200000324000495;Электронный аукцион;Оказание услуг по подготовке и размещению информационных сообщений и информационно-аналитических материалов в муниципальном печатном СМИ, территорией распространения которого является Заринский район Алтайского края, а также по размещению информационных сообщений на интернет-ресурсе данного издания;;'242222416412922240100100830010000244';;;522920.00;RUB;;;;;"63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям; 73.11.11.000: Набор рекламных услуг полный";"63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям; 73.11.11.000: Набор рекламных услуг полный";УПРАВЛЕНИЕ ПЕЧАТИ И МАССОВЫХ КОММУНИКАЦИЙ АЛТАЙСКОГО КРАЯ;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""";26.01.2024;26.01.2024;Подача заявок;;26.01.2024;07.02.2024;
44-ФЗ;№0158300057624000003;Открытый конкурс в электронной форме;Обеспечение функционирования и сопровождение Интернет-ресурса для субъектов предпринимательской и инвестиционной деятельности «Бизнес и Инвестиции»;;'243616429970461640100100170016311244';;;1600000.00;RUB;;;;;63.11.12.000: Услуги по размещению в информационно-коммуникационной сети Интернет;63.11.12.000: Услуги по размещению в информационно-коммуникационной сети Интернет;ДЕПАРТАМЕНТ ЭКОНОМИКИ ГОРОДА РОСТОВА-НА-ДОНУ;ДЕПАРТАМЕНТ ЭКОНОМИКИ ГОРОДА РОСТОВА-НА-ДОНУ;24.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;09.02.2024;
44-ФЗ;№0172200001024000003;Электронный аукцион;Оказание услуг по организационно-техническому обеспечению проведения мероприятия «Празднуем Масленицу вместе с Санкт-Петербургом» для соотечественников, проживающих за рубежом;;'242783000259078420100100040010000244';;;1650000.00;RUB;;;;;"63.91.12.000: Услуги информационных агентств, предоставляемые аудиовизуальным средствам массовой информации; 93.29.29.000: Услуги зрелищно-развлекательные, не включенные в другие группировки";"63.91.12.000: Услуги информационных агентств, предоставляемые аудиовизуальным средствам массовой информации; 93.29.29.000: Услуги зрелищно-развлекательные, не включенные в другие группировки";КОМИТЕТ ПО ВНЕШНИМ СВЯЗЯМ САНКТ-ПЕТЕРБУРГА;КОМИТЕТ ПО ВНЕШНИМ СВЯЗЯМ САНКТ-ПЕТЕРБУРГА;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
223-ФЗ;№32413219071;Прочие;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс;;;1;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс;135135.60;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛАСТНОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР № 2""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;12.02.2024;
223-ФЗ;№32313150307;Прочие;КО №688/КО (23-6806/ИТ) - Оптимизация склада, внедрение системы адресного хранения и QR-кодирования ТМЦ для нужд АО «РЭПХ»;;;1;КО №688/КО - Оптимизация склада, внедрение системы адресного хранения и QR-кодирования ТМЦ для нужд Акционерное общество «РЭП Холдинг»;202367500.00;RUB;;;;;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;62.01: Продукты программные и услуги по разработке и тестированию программного обеспечения;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЭП ХОЛДИНГ""";;29.12.2023;26.01.2024;Работа комиссии;;29.12.2023;19.01.2024;
44-ФЗ;№0130600036424000003;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс в 2024 году, оказываемых на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) дополнительных экземпляров и услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс);;'243351200657935120100101320016203242';;;570599.88;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;АДМИНИСТРАЦИЯ КИЧМЕНГСКО-ГОРОДЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА ВОЛОГОДСКОЙ ОБЛАСТИ;АДМИНИСТРАЦИЯ КИЧМЕНГСКО-ГОРОДЕЦКОГО МУНИЦИПАЛЬНОГО ОКРУГА ВОЛОГОДСКОЙ ОБЛАСТИ;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;02.02.2024;
44-ФЗ;№0127200000824000001;Запрос котировок в электронной форме;Оказание услуг по информационному обслуживанию экземпляров Специальных Выпусков Системы КонсультантПлюс в судебных участках мировых судей Брянской области.;;'242325005804832570100100240016202244';;;1067913.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;УПРАВЛЕНИЕ МИРОВОЙ ЮСТИЦИИ БРЯНСКОЙ ОБЛАСТИ;УПРАВЛЕНИЕ МИРОВОЙ ЮСТИЦИИ БРЯНСКОЙ ОБЛАСТИ;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;02.02.2024;
44-ФЗ;№0346200015624000002;Электронный аукцион;Оказание услуг по технической поддержке Информационной системы управления проектами государственного заказчика в сфере строительства (ИСУП).;;'242482600871648260100100200016202242';;;2891133.50;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ЛИПЕЦКОЙ ОБЛАСТИ""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ КАПИТАЛЬНОГО СТРОИТЕЛЬСТВА ЛИПЕЦКОЙ ОБЛАСТИ""";26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
44-ФЗ;№0862300000124000001;Электронный аукцион;на оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у Заказчика экземплярами Систем КоксультантПлюс ;;'243661300998066130100100070016201244';;;324198.08;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПЫШМИНСКОГО ГОРОДСКОГО ОКРУГА ""ЦЕНТР КОМПЕНСАЦИЙ И СУБСИДИЙ ЗА ЖИЛИЩНО-КОММУНАЛЬНЫЕ УСЛУГИ""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ПЫШМИНСКОГО ГОРОДСКОГО ОКРУГА ""ЦЕНТР КОМПЕНСАЦИЙ И СУБСИДИЙ ЗА ЖИЛИЩНО-КОММУНАЛЬНЫЕ УСЛУГИ""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
223-ФЗ;№32413218132;Прочие;Оказание информационных услуг систем КонсультантПлюс.;;;1;Оказание информационных услуг систем КонсультантПлюс.;418550.00;RUB;;;;;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;62.02.20: Услуги консультативные по вопросам систем и программному обеспечению;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЖИЛИЩНО - КОММУНАЛЬНОЕ ХОЗЯЙСТВО, Г.ЛЕСОСИБИРСКА""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
44-ФЗ;№0320200025724000018;Запрос котировок в электронной форме;Оказание услуг по модернизации систем защиты информации для нужд краевого государственного казенного учреждения «Приморский центр занятости населения»;;'242254007679125360100100330010000244';;;5532700.00;RUB;;;;;"62.02.3: Услуги по технической поддержке информационных технологий; 74.90.2: Услуги профессиональные, технические и коммерческие, прочие, не включенные в другие группировки";"62.02.30.000-00000001: Услуги по технической поддержке информационных технологий; 74.90.20.000-00000002: Услуги профессиональные, технические и коммерческие, прочие, не включенные в другие группировки";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРИМОРСКИЙ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ""";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРИМОРСКИЙ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;06.02.2024;
223-ФЗ;№32413219454;Прочие;"Оказание услуг по информационному сопровождению  программного обеспечения автоматизированных систем, установленных в государственном бюджетном учреждении  здравоохранения Самарской области  "" Самарская городская клиническая стоматологическая поликлиника №1"" в 2024 году ";;;1;"Оказание услуг по информационному сопровождению  программного обеспечения автоматизированных систем, установленных в государственном бюджетном учреждении  здравоохранения Самарской области  "" Самарская городская клиническая стоматологическая поликлиника №1"" в 2024 году ";104059.20;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ САМАРСКОЙ ОБЛАСТИ ""САМАРСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА № 1""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
44-ФЗ;№0817200000324000399;Электронный аукцион;Оказание услуг по подготовке и размещению информационных сообщений и информационно-аналитических материалов в муниципальном печатном СМИ, территорией распространения которого является Баевский район Алтайского края, а также по размещению информационных сообщений на интернет-ресурсе данного издания;;'242222416412922240100100710010000244';;;576450.00;RUB;;;;;"63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям; 73.11.11.000: Набор рекламных услуг полный";"63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям; 73.11.11.000: Набор рекламных услуг полный";УПРАВЛЕНИЕ ПЕЧАТИ И МАССОВЫХ КОММУНИКАЦИЙ АЛТАЙСКОГО КРАЯ;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК АЛТАЙСКОГО КРАЯ""";26.01.2024;26.01.2024;Подача заявок;;26.01.2024;07.02.2024;
223-ФЗ;№32413219878;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по технической поддержке подсистемы «Программный продукт для управления сферой физической культуры и спорта в Тульской области» региональной информационной системы Правительства Тульской области;;;1;Оказание услуг по технической поддержке подсистемы «Программный продукт для управления сферой физической культуры и спорта в Тульской области» региональной информационной системы Правительства Тульской области;1000000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ТУЛЬСКОЙ ОБЛАСТИ ""ЦЕНТР ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;02.02.2024;
44-ФЗ;№0167200003424000195;Запрос котировок в электронной форме;Оказание услуг по передаче неисключительных прав на использование модифицированных программных продуктов «Парус-Бюджет 8 SE», «Парус-Бюджет 7» и сопровождению модифицированных программных продуктов «Парус-Бюджет 8 SE», «Парус-Бюджет 7»;;'242720300186072030100102200016203242';;;1110336.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ТЮМЕНСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ АВТОМОБИЛЬНЫХ ДОРОГ""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННЫХ ЗАКУПОК ТЮМЕНСКОЙ ОБЛАСТИ;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;02.02.2024;
223-ФЗ;№32413219826;Прочие;"КО №1511/КО - Сопровождение автоматизированной системы обработки обращений заявителей (АС ООЗ) в Управлении и филиалах Невский, Кольский, Карельский ПАО ""ТГК-1 (D24P100871)";;;1;"КО №1511/КО - Сопровождение автоматизированной системы обработки обращений заявителей (АС ООЗ) в Управлении и филиалах Невский, Кольский, Карельский ПАО ""ТГК-1 для нужд ПСДТУиИТ филиала «Невский» ПАО «ТГК-1»";14963700.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ  ОБЩЕСТВО  ""ТЕРРИТОРИАЛЬНАЯ  ГЕНЕРИРУЮЩАЯ  КОМПАНИЯ   №1""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
44-ФЗ;№0851200000624000083;Электронный аукцион;Оказание услуг по сопровождению информационной системы «Государственная кадастровая оценка объектов недвижимости Новосибирской области» в 2024 году;;'242540797220054070100100120016202244';;;2999999.99;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБИРСКИЙ ЦЕНТР КАДАСТРОВОЙ ОЦЕНКИ И ИНВЕНТАРИЗАЦИИ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""";23.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;;01.02.2024;
44-ФЗ;№0121600003824000002;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у МБУ МФЦ НМО экземплярами Систем КонсультантПлюс в 2024 году.;;'243261580067926150100100040016202244';;;223008.17;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ В НОВОАЛЕКСАНДРОВСКОМ МУНИЦИПАЛЬНОМ ОКРУГЕ""";АДМИНИСТРАЦИЯ НОВОАЛЕКСАНДРОВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА СТАВРОПОЛЬСКОГО КРАЯ;26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;05.02.2024;
223-ФЗ;№32413219397;Прочие;Оказание услуг по адаптации, модификации и сопровождению программ для ЭВМ и обслуживанию сервера на базе Microsoft;;;1;Оказание услуг по адаптации, модификации и сопровождению программ для ЭВМ и обслуживанию сервера на базе Microsoft;1300000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ОКРУГА САМАРА ""ТРАМВАЙНО-ТРОЛЛЕЙБУСНОЕ УПРАВЛЕНИЕ""";;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
223-ФЗ;№32413216701;Закупка у единственного поставщика (подрядчика, исполнителя);Услуги по подготовке, публикации и модерации информации о деятельности Заказчика в социальных сетях;;;1;Услуги по подготовке, публикации и модерации информации о деятельности Заказчика в социальных сетях;550000.00;RUB;;;;;63.11.12.000: Услуги по размещению в информационно-коммуникационной сети Интернет;63.11.12.000: Услуги по размещению в информационно-коммуникационной сети Интернет;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""РЕГИОНАЛЬНЫЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";;26.01.2024;26.01.2024;Работа комиссии;;26.01.2024;;
44-ФЗ;№0340200003324000542;Запрос котировок в электронной форме;Оказание услуг по оформлению сертификатов на оказание услуг по технической поддержке Заказчику программного обеспечения «Система защиты информации от несанкционированного доступа «Dallas Lock 8.0-К для обеспечения государственных нужд Кировской области;;'242434521783743450100100200016202244';;;84711.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА ХОЗЯЙСТВЕННОГО ОБЕСПЕЧЕНИЯ ПРАВИТЕЛЬСТВА КИРОВСКОЙ ОБЛАСТИ""";"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПО ТЕХНИЧЕСКОМУ СОПРОВОЖДЕНИЮ ГОСУДАРСТВЕННЫХ ЗАКУПОК""";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;02.02.2024;
44-ФЗ;№0372200119624000001;Электронный аукцион;Оказание услуг по предоставлению доступа к онлайн сервису «Олимп» в 2024 году;;'242781106702378110100100170016203244';;;115000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ПЛАВАНИЮ № 3 ""НЕВСКАЯ"" НЕВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ПО ПЛАВАНИЮ № 3 ""НЕВСКАЯ"" НЕВСКОГО РАЙОНА САНКТ-ПЕТЕРБУРГА";26.01.2024;26.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;26.01.2024;06.02.2024;
44-ФЗ;№0128200000124000131;Электронный аукцион;Оказание услуг по производству и размещению информации о деятельности Законодательного Собрания Владимирской области в печатном средстве массовой информации (печатном СМИ) Собинского района Владимирской области для нужд Законодательного Собрания Владимирской области;;'242332810164733280100100180016391244';;;150000.00;RUB;;;;;63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям;63.91.11.000: Услуги информационных агентств, предоставляемые газетам и периодическим изданиям;ЗАКОНОДАТЕЛЬНОЕ СОБРАНИЕ ВЛАДИМИРСКОЙ ОБЛАСТИ;МИНИСТЕРСТВО ИМУЩЕСТВЕННЫХ И ЗЕМЕЛЬНЫХ ОТНОШЕНИЙ ВЛАДИМИРСКОЙ ОБЛАСТИ;26.01.2024;26.01.2024;Подача заявок;;26.01.2024;07.02.2024;
44-ФЗ;№0351100008224000007;Электронный аукцион;ОКАЗАНИЕ УСЛУГ ПО АДАПТАЦИИ И СОПРОВОЖДЕНИЮ ЭКЗЕМПЛЯРОВ СИСТЕМ КОНСУЛЬТАНТПЛЮС, ВКЛЮЧАЯ СПЕЦИАЛЬНУЮ КОПИЮ СИСТЕМ В СФЕРЕ ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ;;'241540512863254050100100110116203242';;;192882.69;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 18 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО НОВОСИБИРСКОЙ ОБЛАСТИ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПРАВИТЕЛЬНАЯ КОЛОНИЯ № 18 ГЛАВНОГО УПРАВЛЕНИЯ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ПО НОВОСИБИРСКОЙ ОБЛАСТИ""";26.01.2024;26.01.2024;Подача заявок;;26.01.2024;05.02.2024;
