ord_id,ord_no,ord_title,preds,score
8531,372200247623000150,"Оказание услуг по сопровождению лабораторной информационной системы ""Ариадна"" в первом полугодии 2024 года",0,0.99251
8532,118300010523000190,Услуги по информационному обновлению и сопровождению программного продукта «Комплексная система автоматизации управления бюджетными учреждениями «Талисман 2.0»,0,0.99939
8533,362200050723000801,"Оказание услуг по предоставлению лицензий на обновление и сопровождение программ ""Контур-Зарплата (АМБа)"" для ГБУЗ СО ""ОКМЦ ФИЗ"" в 2024 году",0,0.99943
8534,372200080823000268,Оказание услуг по обновлению программного обеспечения АСУП «Пилот» Тарификация,0,0.99946
8535,372200087123000080,"Предоставление простого (неисключительного) права на получение обновлений, эксплуатируемого программного продукта «Медицинская Информационная Система «Комплекс Программных Средств «Система Автоматизации Медико-Страхового Обслуживания Населения» «САМСОН» в 2024 году.",0,0.9995
8536,319300229223000357,"Услуги по  сопровождению ЭПС ""Система ГАРАНТ""в 2024 году для УЗИОГ Минусинского района",0,0.99943
8537,358300415423000131,Оказание услуг по адаптации и сопровождению экземпляров справочно-правовых систем Консультант Плюс для нужд ГБУ РО «ГП №16» в г. Ростове-на-Дону в 2024 году,0,0.99946
8538,848200001123000440,Оказание услуг по адаптации и сопровождению установленных у Заказчика экземпляров Систем Консультант Плюс для нужд Центра занятости населения Московской области.,0,0.99948
8539,301300023123000095,"Услуги, обеспечивающие эффективную эксплуатацию персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики Башкортостан, используемой ГБУЗ РБ Акъярской ЦРБ",0,0.99744
8540,176200005523002746,Оказание услуг по информационному обслуживанию с использованием установленных экземпляров специальных выпусков Систем «Консультант плюс»,0,0.99947
8541,173100005023000027,Услуги по технической поддержке системы электронного документооборота Федеральной службы по надзору в сфере транспорта,0,0.99942
8542,316300099323000017,Услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс в 2024 году,0,0.99945
8543,373200027423002334,"Оказание услуг по прикладному сопровождению клинической информационной системы ""Орбита"" (Обеспечение бесперебойного функционирования, клиентское обслуживание и взаимодействие с другими системами)",0,0.99416
8544,873400003523000177,"Оказание услуг по адаптации и сопровождению установленных экземпляров справочной системы ""КонсультантПлюс"" на 2024 год",0,0.99948
9160,373100087423000058,"Оптимизация и системное сопровождение аппаратно-программного комплекса на базе дисковых массивов NetApp FAS6290A, NetApp FAS2750 и NetApp FAS9000 (2 шт.)",0,0.99936
8545,301300264023000336,"Оказание услуг, обеспечивающих эффективную эксплуатацию персоналом Заказчика Государственной информационной медицинской системы в сфере здравоохранения Республики Башкортостан, используемой ГБУЗ РБ Бирская ЦРБ",0,0.99887
8546,138200001423000025,Оказание услуг по предоставлению сертификата активации сервиса совместной технической поддержки производителя продуктов ViPNet,0,0.99949
8547,105500000223002037,"Оказание услуг по сопровождению и технической поддержке программного продукта ""Медицинская Информационная Система ""Комплекс Программных Средств ""Система Автоматизации Медико-Страхового Обслуживания Населения"" ""САМСОН"" в 2024 году",0,0.99944
8548,139200000123021075,Оказание услуг в области информационных технологий: сопровождение программного комплекса VipNet,0,0.99944
8549,813500000123023263,зз-0016-00531 - 2023 Оказание услуг по техническому сопровождению системы «Единый портал Главы Удмуртской Республики и исполнительных органов Удмуртской Республики»,1,0.99689
8550,373100113523000199,Оказание услуг по продлению лицензии антивирусной защиты,0,0.99948
8551,372200008623000167,Оказание  услуг по предоставлению лицензий на право использования программного обеспечения операционной системы Astra Linux Special Edition для нужд СПб ГБУЗ «Городской кожно-венерологический диспансер» в 2024 году,0,0.99946
8552,322100014323000035,Оказание услуг по адаптации и сопровождению СПС Консультант Бюджетные организации смарт-комплект Оптимальный СпецВыпуск,0,0.99944
8553,348100026523000226,"Оказание услуг по сопровождению (технической поддержке) программного обеспечения для нужд ФГБУ ""МФК Минфина России""",0,0.99942
8554,163200000323008632,"1907-р Оказание услуг по активации сервиса технического сопровождения Системы мониторинга средств обнаружения, предупреждения и ликвидации последствий компьютерных атак на информационные ресурсы распределенной мультисервисной сети связи и передачи данных органов исполнительной власти Смоленской области и органов местного самоуправления муниципальных образований Смоленской области",0,0.99921
11246,102200001023000045,Поставка клиентских лицензий программного продукта АВЕРС: Республиканская государственная информационная система «Учет лесного фонда».,0,0.99947
8555,318100026723000062,Оказание услуг по передаче права на использование (простую неисключительную лицензию) в отношении программ для ЭВМ и баз данных 1С: Комплект поддержки ПРОФ «1С Предприятие»,0,0.99947
8556,356500001423006777,"Оказание услуг по информационной и технической поддержке веб-сайтов (информационных ресурсов), продление, регистрация домена",0,0.99892
8557,818500000823009679,"Оказание услуг по сервисному обслуживанию и техническому сопровождению комплексной информационной системы ГБУЗ «Клинический онкологический диспансер №1» министерства здравоохранения Краснодарского края в составе радиологической информационной системы, функционирующей на базе программного обеспечения «ЛИНС LookInside», «ЛИНС Махаон»",0,0.99702
8558,139200000123021077,"Оказание услуг по техническому обслуживанию программного обеспечения лабораторной информационной системы ""Ариадна""",0,0.99933
8559,859300019623001032,Оказание услуг по передаче неисключительных прав на программные продукты 1С,0,0.99949
8663,372200081323000050,Услуги по сопровождению сегмента Единой системы электронного документооборота и делопроизводства исполнительных органов государственной власти Санкт-Петербурга в 2024 году,0,0.99927
8560,156200009923001615,Оказание услуг по обеспечению доступа к региональной системе межведомственного электронного взаимодействия Пермского края,0,0.9991
8561,142200001323030552,"Услуги по сопровождению комплексной медицинской информационной системы, включающей в себя АИС «ИМЦ: Поликлиника» для ГБУЗ СО ""Красноярская ЦРБ"" в 2024 году",0,0.99878
8562,273100001623000028,"Выполнение работ по сопровождению технологии сверки и актуализации базовых государственных информационных ресурсов CФР и установлению соответствия показателей, относящихся к физическим лицам, в информационных ресурсах CФР и федеральных органах исполнительной власти",0,0.74234
8563,864500000223005782,"Оказание услуг по обслуживанию, сопровождению и адаптации программного продукта «Парус-Бюджет8»",0,0.99945
8564,130100007223000046,"Оказание адаптации и сопровождение экземпляров Систем ""КонсультантПлюс"", оказываемых на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у Заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс)",0,0.99945
8755,173100008723000111,"Оказание услуг по сопровождению подсистемы управления учетными записями, правами доступа и электронными ключами пользователей к информационным ресурсам государственной информационной системы «Информационно-телекоммуникационная система «Контроль» Счетной палаты Российской Федерации (Подсистема)",0,0.99761
8565,372200140623000205,"Оказание услуг по оказание услуг по сопровождению 
медицинской информационной системы «Ариадна» с передачей неисключительных прав на обновленные модули
для нужд Городской поликлиники №44 в 2024 году",0,0.99947
8566,811300008323001184,Оказание услуг по информационно-техническому сопровождению программного обеспечения «1С: Управление жилищным фондом»,0,0.99948
8567,321100021523000182,178. Оказание информационных услуг по адаптации и сопровождению экземпляров  Систем Консультант Плюс для нужд Ессенткуского филиала ФГБОУ ВО СтГМУ Минздрава России,0,0.9994
8568,372200145123000046,Предоставление простого (неисключительного) права на получение обновлений эксплуатируемого программного продукта «Медицинская Информационная Система «Комплекс Программных Средств «Система Автоматизации Медико-Страхового Обслуживания Населения» «САМСОН» в 2024 году,0,0.99943
8574,372200052023000066,Актуализация и оказание услуг по адаптации и сопровождению Систем КонсультантПлюс,0,0.9994
8569,124200000623008996,Работы по модернизации комплексов измерительных скорости движения транспортных средств фоторадарных «КРИС» П,0,0.99941
8570,301200034623000107,"Услуги, обеспечивающие эффективную эксплуатацию персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики Башкортостан, используемой в ГБУЗ РЦПБ со СПИДом и ИЗ",0,0.99725
8571,301300283323000057,"Оказание услуг по сопровождению и адаптации программного продукта 1С: Предприятие «Бухгалтерия государственного учреждения 8», «Зарплата и кадры государственного учреждения 8»",0,0.99948
8572,372200105023000547,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с установленными ранее в СПб ГБУЗ «Городская больница № 26» экземплярами Систем КонсультантПлюс (в том числе специальной копии Системы)",0,0.99945
8573,342300106223000013,"Сопровождение прикладного программного обеспечения для нужд государственного бюджетного учреждения здравоохранения Самарской области ""Шигонская центральная районная больница""",0,0.99939
8575,204100000223000208,"Оказание услуг по адаптации и сопровождению экземпляров Систем Консультант Плюс, оказываемых на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в Отделении фонда пенсионного и социального страхования РФ по КБР экземплярами Систем КонсультантПлюс для нужд ОСФР по КБР",0,0.99945
8576,372200038323000366,Оказание услуг по сопровождению Медицинской информационной системы «Ариадна» с передачей неисключительных пользовательских прав на обновленные модули,0,0.99947
8577,139200000123020470,Выполнение работ по развитию (доработке) информационно-аналитической системы ситуационного центра Губернатора Кемеровской области – Кузбасса,0,0.99888
8578,144200002423000207,"Оказание услуги по сервисному обслуживанию локальной вычислительной сети, коммуникационного оборудования, программного обеспечения, средств защиты информации",0,0.99944
8579,124200000623009067,Оказание услуг по предоставлению лицензий на право использовать компьютерное программное обеспечение,0,0.99948
8580,373100075123000020,предоставление прав использования программ антивирусной защиты,0,0.99947
8581,802200000323000082,"Оказание  услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в Учебно-методическом центре экземплярами Систем КонсультантПлюс для нужд Учебно-методического центра в сфере ИКТ",0,0.99944
8582,380100006123000189,на оказание информационных услуг по сопровождению и обновлению справочных правовых систем Консультант Плюс,0,0.99941
8583,190300000423001463,Оказание услуг по адаптации и сопровождению системы ведения баз данных на базе справочно-правовой системы КонсультантПлюс в Ямальской школе-интернат,0,0.99942
8584,175200000423000542,"Оказание услуг по сопровождению автоматизированной системы управления ""Управление станцией скорой медицинской помощи"" (АСУ УССМП) в том числе санитарной авиацией» Республики Крым, а также автоматизированных рабочих мест, которые оборудованы клиентскими приложениями АСУ УССМП для нужд ГБУЗ РК ""КРЦМКИСМП"" в 2024 году",0,0.99944
8585,335500001023000103,"Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ», содержащего информацию о текущем состоянии законодательства Российской Федерации, путем предоставления текущих версий специальных информационных массивов ЭПС «Система ГАРАНТ»",0,0.99943
8586,847500000923002035,Оказание услуг по техническому сопровождению программного обеспечения системы электронного документооборота «Дело»,0,0.99948
8587,301300020423000376,"Оказание услуг, обеспечивающих эффективную эксплуатацию персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики, используемой в ГБУЗ РКПЦ МЗ РБ, в 2024 году",0,0.99835
8588,102100003323000028,Приобретение лицензий на программные средства защиты информации Kaspersky Endpoint Security для бизнеса - Стандартный Russian Edition. 100-149 Node 1 year Renewal License,0,0.99945
8589,322300009423000193,Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс,0,0.99947
8590,375200049023000361,"Оказание услуг по сопровождению лабораторной информационной системы ""LabForce""",0,0.99928
8591,319300010123000909,Передача неисключительных прав на использование антивирусного программного обеспечения и программного обеспечения для защиты от нежелательных почтовых сообщений и массовых рассылок,0,0.99947
8592,372200012123000107,"Оказание услуг по методико-техническому сопровождению программного комплекса «Управление иммунизацией» («Электронная картотека»), версии 7.0 для СПб ГБУЗ Городская поликлиника №94 Невского района» в 2024 году",0,0.99933
8593,352200046323000332,"Оказание услуг по программному сопровождению (технической поддержке) МИС ""Медея"", САУ ""Прививки"" (Реестровый номер 2023.090328)",0,0.99945
8594,142200001323030816,"ПО для ЭВМ ""1С-Битрикс24"". Лицензия ""Энтерпрайз-500"" (облако, 12 мес.) для государственного казенного учреждения Самарской области ""Управляющий центр занятости населения""",0,0.99946
8595,358300060623000147,Оказание услуги по предоставлению защищенного виртуального центра обработки данных и организации доступа (IaaS),0,0.99947
8596,354200020423000036,"Оказание услуг по поддержке, сопровождению, обслуживанию программных продуктов «1С»",0,0.99949
8597,321500000223000622,"оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемых на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в Государственном бюджетном учреждении Ставропольского края ""Ставропольский краевой клинический перинатальный центр №1"" экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс) для обеспечения нужд Ставропольского края",0,0.99944
8598,848600003323001376,Оказание услуг по адаптации программных продуктов ИТС ЦГУ,0,0.99945
8599,862300041823000250,"Услуги по предоставлению неисключительных (пользовательских) прав на использование программных комплексов «Свод-СМАРТ», «Бюджет-NEXT», «РСУ ГМП», «Плательщики и уплаченные доходы», «Перечень и реестры источников доходов бюджета», Модуль ""Казначейское сопровождение"", «Модуль импорта отчетности», «Подсистема электронного архива ПК «Архив-СМАРТ»",0,0.99948
8600,356500001423006795,ОКАЗАНИЕ УСЛУГ ПО СИСТЕМНОМУ ОБСЛУЖИВАНИЮ (АДМИНИСТРИРОВАНИЮ) ИНФОРМАЦИОННЫХ СИСТЕМ И РЕСУРСОВ НА АРМ ПОЛЬЗОВАТЕЛЕЙ,0,0.98841
8610,174500001123006690,На оказание услуг по автоматизации комплексной системы управления медицинским учреждением,0,0.99411
8601,322100017223000051,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, в т.ч. специальной копии Системы, иного программного обеспечения, установленных у Заказчика",0,0.99947
8602,187300004623000178,Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ»,0,0.99948
8603,862300027323000012,"Допоставка экземпляров в комплект Систем КонсультантПлюс, а также услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость дополнительных экземпляров и услуг с установленными у заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс) на 2024 год",0,0.99944
8604,318200060023000426,Оказание услуг по техническому сопровождению средств обеспечения информационной безопасности и продлению сертификатов производителя продуктов ViPNet.,0,0.99949
8605,372200148223000147,"Оказание услуг по сопровождению и техническому обслуживанию Медицинской информационной системы ""Эконбол-3"" в 2024 году",0,0.99944
8615,373100091923000418,Оказание услуг по сервисному сопровождению,0,0.99926
8606,864500000223005761,"Оказание услуг по обслуживанию, сопровождению и адаптации программного продукта «Парус-Бюджет8»",0,0.99945
8607,816500000623024271,Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ» для нужд ГКУ «СГЗ РС(Я)»,0,0.99943
8608,853500000323011543,"на оказание услуг по сопровождению ранее реализованного Электронного периодического справочника «Система ГАРАНТ» (информационного продукта вычислительной техники) (далее — ЭПС «Система ГАРАНТ»), содержащей информацию о текущем состоянии законодательства Российской Федерации, путем предоставления в электронном виде по каналам связи посредством телекоммуникационной сети Интернет формируемых  текущих версий специальных информационных массивов (далее — СИМ) ЭПС «Система ГАРАНТ»",0,0.99939
8609,891200000623012053,Оказание услуг по предоставлению простого (неисключительного) права на сервисы и функциональные механизмы в целях расширения функциональности Медицинской Информационной Системе «Комплекс Программных Средств «Система Автоматизации Медико-Страхового Обслуживания Населения» «САМСОН» (00012788-ЭА),0,0.99943
8625,322200001223001422,"Оказание услуг по адаптации и сопровождению экземпляров справочно-правовой системы ""Консультант Плюс""",0,0.99948
8611,349300057123000129,"Оказание услуг на передачу неисключительных лицензионных прав  на использование антивирусного программного обеспечения компании ЗАО «Лаборатория Каcперского» (KasperskyEndpointSecurity для бизнеса – СтандартныйRussianEdition)
(продление лицензии 2B1E¬191213¬122215¬1¬10002)",0,0.99949
8612,358300228823000247,"Услуги по информационному сопровождению принадлежащих Заказчику экземпляров системы ""КонсультантПлюс""",0,0.99947
8613,173200001423002130,"Выполнение работ по модернизации систем безопасности, с внедрением инцидент-менеджмента.",0,0.99708
8614,124200000623009075,Оказание услуг по сопровождению адаптированных экземпляров Системы КонсультантПлюс,0,0.99948
8626,173200001423002218,Выполнение работ по созданию единой системы топливного баланса ГУП «Мосгортранс»,0,0.99915
8616,345300041223000018,Оказание услуг по комплексному системному и техническому обслуживанию Информационной Медицинской Системы МИС «МЕДИС»,0,0.99931
8617,362200048623000180,Оказание услуги по техническому сопровождению автоматизированной системы документационного обеспечения управления DocsVision,0,0.99947
8618,372200227323000174,Оказание услуг по сопровождению сегмента Единой системы электронного документооборота и делопроизводства исполнительных органов государственной власти Санкт-Петербурга,0,0.99937
8619,848300045423001726,Закупка в 2024 году на оказание услуг по сопровождению системы программ для ЭВМ «1С:Предприятие» для нужд МБУ «Одинцовское городское хозяйство»,0,0.99947
8631,155200000923000879,Оказание услуг по сопровождению государственной информационной системы управления службой скорой медицинской помощи Пензенской области в 2024 году.,0,0.99545
8620,173100005023000033,Оказание услуг по сопровождению АИС управления рисками при осуществлении государственного контроля (надзора) в сфере транспорта,0,0.99943
8621,372200145123000045,Оказание услуг по методико-техническому сопровождению программного комплекса «УПРАВЛЕНИЕ ИММУНИЗАЦИЕЙ» («ЭЛЕКТРОННАЯ КАРТОТЕКА») версии 7.0 установленного в СПб ГБУЗ «Детская городская поликлиника №11» в 2024 году.,0,0.99949
8622,322300003323000199,"Оказание услуг по техническому сопровождению программных продуктов: ""1С""",0,0.99949
8623,372200133323000107,Оказание услуг по продлению лицензии на программный продукт Smeta WIZARD и приобретение прав на программный модуль итоговых СНБ,0,0.99942
8624,342300000123001969,"Оказание услуг по предоставлению доступа к информационному ресурсу, содержащему информацию о  юридических лицах и индивидуальных предпринимателях на правах простой неисключительной лицензии",0,0.99947
8627,128200000123007898,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс (в том числе специальной копии Систем КонсультантПлюс), оказываемых на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у Заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Систем КонсультантПлюс)",0,0.99944
8628,160300003623000746,"Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ» (информационного продукта вычислительной техники) (далее — ЭПС «Система ГАРАНТ»), содержащего информацию о текущем состоянии законодательства Российской Федерации, путем предоставления формируемых Исполнителем экземпляров текущих версий специальных информационных массивов (далее — СИМ) ЭПС «Система ГАРАНТ»",0,0.99947
8629,124200000623009121,Предоставление простого (неисключительного) права на получение обновлений эксплуатируемого программного продукта «Медицинская Информационная Система «Комплекс Программных Средств «Система Автоматизации Медико-Страхового Обслуживания Населения» «САМСОН» в 2024 году.,0,0.99949
8630,301200081623000099,"Оказание услуг, обеспечивающих эффективную эксплуатацию персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики Башкортостан",0,0.99504
8632,301300380023000642,Оказание услуг по обеспечению безопасности информации и информационных инфраструктур,0,0.9992
8633,351300115523000105,Оказание услуг по предоставлению неисключительных лицензионных прав использования антивирусного программного обеспечения (продление ранее установленной лицензии Касперский),0,0.99948
8634,321200010423000025,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у заказчика экземплярами Систем КонсультантПлюс",0,0.99946
8635,318300457623000284,"Оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ», содержащего информацию о текущем состоянии законодательства Российской Федерации, путем предоставления текущих версий комплекта ЭПС «Система ГАРАНТ»",0,0.99945
8637,122200002523005665,Оказание услуг по техническому обслуживанию программно-аппаратного комплекса системы диспетчеризации инженерного оборудования,0,0.99946
8636,358300019523000013,Оказание услуг по сопровождению прикладного программного обеспечения  Регионального сегмента единой государственной информационной системы в сфере здравоохранения в Ростовской области (РС ЕГИСЗ),0,0.98873
8638,372500008823000053,"Оказание информационных услуг по адаптации, обслуживанию и  использованию лицензии справочно-правовой системы Консультант Плюс для нужд ГБОУ школы №703 Московского района Санкт-Петербурга в 2024 году",0,0.99942
8639,369100040223000811,Закупка № 682-2023 на оказание услуг по продлению технической поддержки и функциональных возможностей межсетевого экрана UserGate Заказчика в Клинике ФГБОУ ВО ЮУГМУ Минздрава России,0,0.99871
8640,351100002423000239,Предоставление права доступа к информационно-справочным системам,0,0.99948
8645,119200000123022976,"ЭА-№-23647/23 «Оказание услуг по сопровождению и адаптацию ранее установленной системы нормативно-технической документации «Техэксперт: Базовые нормативные документы. Лаборатория» для нужд КГКУ ""Таймырский отдел ветеринарии""»",0,0.9994
8641,330200011323000021,Оказание услуг по сопровождению установленного у Заказчика Электронного периодического справочника «Система ГАРАНТ» (информационного продукта вычислительной техники),0,0.99946
8642,809500000323004547,"оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в Территориальном фонде обязательного медицинского страхования Республики Мордовия экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс)",0,0.99943
8643,301300118423000033,"Оказание информационных услуг по программному обеспечению (модуль Администратор, Консультации по работе с Системой на территории Заказчика (продолжительностью до одного часа) на 2024 г.",0,0.99943
8644,366300027323000250,"Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, включая специальную копию Систем, на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в Государственном учреждении здравоохранения «Городская больница № 7 г. Тулы» экземплярами Систем КонсультантПлюс для нужд Государственного учреждения здравоохранения «Городская больница № 7 г. Тулы»",0,0.99949
11836,173200015823000024,Оказание услуг по комплексному сопровождению мультимедийной системы Департамента экономической политики и развития города Москвы в 2024 году,0,0.99516
8646,129300016723000252,Оказание услуг по передаче неисключительных лицензионных прав на использование ранее установленного антивирусного программного обеспечения – продление неисключительных прав на программный продукт «Kaspersky Total Security для бизнеса Russian Edition»,0,0.99948
8647,373100023823000510,2024/244/226 Закупка услуг по сопровождению медицинской информационной системы ИНТЕРИН (ОИТЗД 244/226),0,0.99723
8648,301300175023000131,"Услуги, обеспечивающие эффективную эксплуатацию персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики Башкортостан в 2024 году.",0,0.98956
8649,744200000223010401,"Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в ОБПОУ ""КАТК"" экземплярами систем КонсультантПлюс для нужд ОБПОУ ""КАТК""",0,0.99941
