Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0138200002924000001;Электронный аукцион;Оказание услуг по предоставлению простой (неисключительной) лицензии на право использования программного средства антивирусной защиты;;'242410105989741010100100460016201242';;;173115.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000-00000009:  Программное средство антивирусной защиты;ЗАКОНОДАТЕЛЬНОЕ СОБРАНИЕ КАМЧАТСКОГО КРАЯ;ЗАКОНОДАТЕЛЬНОЕ СОБРАНИЕ КАМЧАТСКОГО КРАЯ;22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;30.01.2024;
223-ФЗ;№32413198796;Прочие;Услуги по сопровождению экземпляров Системы КонсультантПлюс на основе специального программного обеспечения, обеспечивающего совместимость с установленными у Заказчика экземплярами Системы КонсультантПлюс;;;1;Услуги по адаптации и сопровождению экземпляров Системы;159960.00;RUB;;;;;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;62.02.20.190: Услуги консультативные в области компьютерных технологий прочие;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ГОРОДА СЕВАСТОПОЛЯ ""СЕВАСТОПОЛЬСКИЙ СТРОИТЕЛЬНЫЙ КОНТРОЛЬ""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;;
44-ФЗ;№0301300001124000003;Электронный аукцион;Услуги, обеспечивающие эффективную эксплуатацию персоналом Заказчика ГИС в сфере здравоохранения РБ на 2024 г.;;'242022400371302240100100070016202244';;;1112422.95;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ИГЛИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ИГЛИНСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА;11.01.2024;22.01.2024;Определение поставщика завершено;;11.01.2024;19.01.2024;
223-ФЗ;№32413198788;Прочие;"предоставление права доступа к ЭР ЦОС СПО""ПРОФобразование"" (неисключительная лицензия на электронную библиотеку)";;;1;Услуги предоставления доступа к лицензионной электронной библиотеки;126000.00;RUB;;;;;63.99.10.110: Услуги по поиску информации за вознаграждение или на договорной основе;63.99.10.110: Услуги по поиску информации за вознаграждение или на договорной основе;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МИХАЙЛОВСКИЙ ПРОФЕССИОНАЛЬНО-ПЕДАГОГИЧЕСКИЙ КОЛЛЕДЖ ИМЕНИ В.В.АРНАУТОВА""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;22.01.2024;
44-ФЗ;№0351100006324000001;Электронный аукцион;"Оказание услуг по предоставлению ключа доступа на информационное сопровождение и обновление электронной информационно-справочной системы ""Техэксперт""";;'242540511493654050100100010016209244';;;212640.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБИРСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ ИМ. Д.И. МЕНДЕЛЕЕВА""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""НОВОСИБИРСКИЙ ХИМИКО-ТЕХНОЛОГИЧЕСКИЙ КОЛЛЕДЖ ИМ. Д.И. МЕНДЕЛЕЕВА""";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;30.01.2024;
44-ФЗ;№0320200025724000002;Запрос котировок в электронной форме;Оказание услуги по сопровождению, технической поддержке и сервисному обслуживанию программы управления интерактивным порталом.;;'242254007679125360100100010016203244';;;964800.00;RUB;;;;;62.03.12.120: Услуги по управлению компьютерными системами дистанционно;62.03.12.120: Услуги по управлению компьютерными системами дистанционно;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРИМОРСКИЙ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ""";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРИМОРСКИЙ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ""";12.01.2024;22.01.2024;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;12.01.2024;22.01.2024;
44-ФЗ;№0124200000624000059;Электронный аукцион;Оказание услуг по сопровождению программного обеспечения Медицинской Информационной Системы «Ариадна»;;'242290300038029030100100080016202244';;;632061.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""НОВОДВИНСКАЯ ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ БОЛЬНИЦА""";КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ;19.01.2024;22.01.2024;Определение поставщика отменено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;19.01.2024;31.01.2024;
44-ФЗ;№0318200070624000001;Запрос котировок в электронной форме;Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8» на 1 полугодие 2024 года;;'242231009814123080100100260016202244';;;48270.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""КРАСНОДАРСКАЯ  ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""КРАСНОДАРСКАЯ  ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ УЧРЕЖДЕНИЙ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ""";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
223-ФЗ;№32413197947;Закупка у единственного поставщика (подрядчика, исполнителя);Оказание услуг по обеспечению бесперебойного функционирования системы дистанционного мониторинга и раннего обнаружения лесных пожаров «Лесохранитель» на территории Красноярского края;;;1;Оказание услуг по  обеспечению бесперебойного функционирования системы дистанционного мониторинга и раннего обнаружения лесных пожаров «Лесохранитель»  на территории Красноярского края ;37086200.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""КРАСНОЯРСКАЯ БАЗА АВИАЦИОННОЙ И НАЗЕМНОЙ ОХРАНЫ ЛЕСОВ""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;;
44-ФЗ;№0162300034224000001;Запрос котировок в электронной форме;Услуги по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс;;'243661500026066810100100080016203244';;;100000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;АДМИНИСТРАЦИЯ КАЧКАНАРСКОГО ГОРОДСКОГО ОКРУГА;АДМИНИСТРАЦИЯ КАЧКАНАРСКОГО ГОРОДСКОГО ОКРУГА;22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
44-ФЗ;№0348200085324000002;Электронный аукцион;Оказание услуг по сервисному сопровождению справочно-правовой системы Консультант-Плюс;;'242502413870550240100100080016202242';;;1070000.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ЦЕНТР СОДЕЙСТВИЯ РАЗВИТИЮ ЗЕМЕЛЬНО-ИМУЩЕСТВЕННОГО КОМПЛЕКСА МОСКОВСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ЦЕНТР СОДЕЙСТВИЯ РАЗВИТИЮ ЗЕМЕЛЬНО-ИМУЩЕСТВЕННОГО КОМПЛЕКСА МОСКОВСКОЙ ОБЛАСТИ""";10.01.2024;22.01.2024;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;10.01.2024;19.01.2024;
44-ФЗ;№0848300048424000005;Электронный аукцион;Услуги по адаптации и сопровождению экземпляров Систем Консультант Плюс, оказываемых на основе специального лицензионного программного обеспечения, обеспечивающего совместимость с установленными экземплярами в КСП Ленинского городского округа Московской области;;'243500310525850030100100030016202244';;;478220.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;КОНТРОЛЬНО-СЧЕТНАЯ ПАЛАТА ЛЕНИНСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЛЕНИНСКОГО ГОРОДСКОГО ОКРУГА МОСКОВСКОЙ ОБЛАСТИ ""ЦЕНТР ТОРГОВ""";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;31.01.2024;
44-ФЗ;№0108500000424000014;Запрос котировок в электронной форме;Оказание услуг по сопровождению программных продуктов системы «1С: Предприятие 8» на базе имеющегося у Заказчика программного продукта;;'242120000136312150100100040016203244';;;168000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;МИНИСТЕРСТВО ОБРАЗОВАНИЯ И НАУКИ РЕСПУБЛИКИ МАРИЙ ЭЛ;КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ МАРИЙ ЭЛ;12.01.2024;22.01.2024;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;12.01.2024;19.01.2024;
44-ФЗ;№0318200029924000001;Запрос котировок в электронной форме;Оказание услуги по предоставлению сертификата на техническую поддержку  программного продукта «ПАРУС-Бюджет 8»;;'242233800972023380100100170016202244';;;96540.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""КРЫЛОВСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""КРЫЛОВСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
223-ФЗ;№32413197761;Прочие;"Оказание услуг по консультации в работе и сопровождению базы данных компьютерной программы ""1С: Колледж"" для нужд Сахалинского высшего морского училища имени Т.Б. Гуженко - филиала МГУ им. адм. Г. И. Невельского";;;1;"Оказание услуг по консультации в работе и сопровождению базы данных компьютерной программы ""1С: Колледж"" для нужд Сахалинского высшего морского училища имени Т.Б. Гуженко - филиала МГУ им. адм. Г. И. Невельского";107160.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""МОРСКОЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АДМИРАЛА Г.И. НЕВЕЛЬСКОГО""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;22.01.2024;
44-ФЗ;№0144200003924000003;Запрос котировок в электронной форме;"Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными в ""Инспекции гостехнадзора Курской области"" экземплярами систем КонсультантПлюс (в том числе специальной копией системы КонсультантПлюс) для нужд ""Инспекции гостехнадзора Курской области""";;'242462904570146320100100080046203244';;;180516.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;ГОСУДАРСТВЕННАЯ ИНСПЕКЦИЯ КУРСКОЙ ОБЛАСТИ ПО НАДЗОРУ ЗА ТЕХНИЧЕСКИМ СОСТОЯНИЕМ САМОХОДНЫХ МАШИН И ДРУГИХ ВИДОВ ТЕХНИКИ;ГОСУДАРСТВЕННАЯ ИНСПЕКЦИЯ КУРСКОЙ ОБЛАСТИ ПО НАДЗОРУ ЗА ТЕХНИЧЕСКИМ СОСТОЯНИЕМ САМОХОДНЫХ МАШИН И ДРУГИХ ВИДОВ ТЕХНИКИ;22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;31.01.2024;
44-ФЗ;№0822300015524000001;Электронный аукцион;"""Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, иного программного обеспечения, установленных у Заказчика """;;'243271000795027100100100020016209244';;;275000.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ ОБРАЗОВАНИЯ"" ВЕРХНЕБУРЕИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ХАБАРОВСКОГО КРАЯ";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ ОБРАЗОВАНИЯ"" ВЕРХНЕБУРЕИНСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ХАБАРОВСКОГО КРАЯ";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;30.01.2024;
44-ФЗ;№0322300008424000001;Запрос котировок в электронной форме;"Оказание информационных услуг с использованием экземпляров справочно-правовой системы ""ГАРАНТ""";;'242272300112027230100100110016202244';;;91384.37;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ДЕТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 9"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ДЕТСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 9"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ";16.01.2024;22.01.2024;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;16.01.2024;22.01.2024;
44-ФЗ;№0875500000424000004;Электронный аукцион;Оказание услуг по сопровождению ранее установленного Электронного периодического справочника «Система ГАРАНТ»;;'242910223009591020100100080016399244';;;117600.00;RUB;;;;;63.99.10.190: Услуги информационные автоматизированные компьютерные прочие, не включенные в другие группировки;63.99.10.190: Услуги информационные автоматизированные компьютерные прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КРЫМ ""БЕЗОПАСНЫЙ РЕГИОН""";"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КРЫМ ""БЕЗОПАСНЫЙ РЕГИОН""";12.01.2024;22.01.2024;Определение поставщика завершено;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;12.01.2024;22.01.2024;
44-ФЗ;№0333300008024000001;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс).;;'242373101158937020100100070010000244';;;306086.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РОДИЛЬНЫЙ ДОМ № 1""";"ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""РОДИЛЬНЫЙ ДОМ № 1""";22.01.2024;22.01.2024;Подача заявок;;22.01.2024;29.01.2024;
223-ФЗ;№32413198447;Прочие;"Услуга информационно-технологического сопровождения программ ""1С: ""Предприятие"" ";;;1;"оказание услуг по техническому сопровождению программ !1С Предприятие""";346800.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""РОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ИНФОРМАЦИИ И ТЕХНИКО-ЭКОНОМИЧЕСКИХ ИССЛЕДОВАНИЙ ПО ИНЖЕНЕРНО-ТЕХНИЧЕСКОМУ ОБЕСПЕЧЕНИЮ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;;
223-ФЗ;№32413197877;Прочие;Оказание  услуг по адаптации, модификации и сопровождению программных продуктов для ЭВМ «1С:Бухгалтерия государственного учреждения 8», «1С:Зарплата и кадры государственного учреждения 8» ;;;1;Оказание услуги по адаптации, модификации и сопровождению программных продуктов для ЭВМ «1С:Бухгалтерия государственного учреждения 8», «1С:Зарплата и кадры государственного учреждения 8» ;24000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ ПРОФЕССИОНАЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ПОЛЫСАЕВСКИЙ ИНДУСТРИАЛЬНЫЙ ТЕХНИКУМ""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;;
44-ФЗ;№0818500005124000001;Запрос котировок в электронной форме;Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»;;'242236602581123660100100320016202244';;;48270.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000001: Услуги по технической поддержке информационных технологий;ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ - УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ В ЦЕНТРАЛЬНОМ ВНУТРИГОРОДСКОМ РАЙОНЕ ГОРОДА СОЧИ;ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ - УПРАВЛЕНИЕ СОЦИАЛЬНОЙ ЗАЩИТЫ НАСЕЛЕНИЯ В ЦЕНТРАЛЬНОМ ВНУТРИГОРОДСКОМ РАЙОНЕ ГОРОДА СОЧИ;22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;29.01.2024;
44-ФЗ;№0137100000424000002;Электронный аукцион;Услуги по технической поддержке информационных технологий – Обслуживание программных продуктов системы «1С:Предприятие» в Управлении Судебного департамента в Калужской области;;'241402703464640270100100480016202242';;;240000.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В КАЛУЖСКОЙ ОБЛАСТИ;УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В КАЛУЖСКОЙ ОБЛАСТИ;22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;30.01.2024;
44-ФЗ;№0744200000224000060;Электронный аукцион;Оказание услуг по сопровождению раннее установленного периодического справочника;;'242462500309846250100100080016202244';;;157900.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ОБЛАСТНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ФАТЕЖСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА ИМЕНИ ВАЛЕНТИНА ФЕЛИКСОВИЧА ВОЙНО-ЯСЕНЕЦКОГО, СВЯТОГО ЛУКИ""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК КУРСКОЙ ОБЛАСТИ""";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;30.01.2024;
44-ФЗ;№0146200004124000001;Электронный аукцион;Освещение деятельности Липецкого областного Совета депутатов на телевидении, радио, изготовлению и размещению материалов ;;'242482601254348260100100130016399244';;;3500000.00;RUB;;;;;63.99.10.130: Услуги по сбору и обобщению фактов и информации, кроме списков адресатов;63.99.10.130: Услуги по сбору и обобщению фактов и информации, кроме списков адресатов;ЛИПЕЦКИЙ ОБЛАСТНОЙ СОВЕТ ДЕПУТАТОВ;ЛИПЕЦКИЙ ОБЛАСТНОЙ СОВЕТ ДЕПУТАТОВ;22.01.2024;22.01.2024;Подача заявок;;22.01.2024;30.01.2024;
44-ФЗ;№0744200000224000051;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров систем КонсультантПлюс на основе специального лицензионного сервисного программного обеспечения;;'242463205063846320100100380016203244';;;212868.10;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРОТИВОПОЖАРНАЯ СЛУЖБА КУРСКОЙ ОБЛАСТИ""";"ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ЗАКУПОК КУРСКОЙ ОБЛАСТИ""";22.01.2024;22.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;22.01.2024;30.01.2024;
223-ФЗ;№32413198061;Прочие;Оказание услуг по обслуживанию, доработке и техническому сопровождению сайта https://frp74.ru/;;;1;Оказание услуг по обслуживанию, доработке и техническому сопровождению сайта https://frp74.ru/;240794.40;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННЫЙ ФОНД РАЗВИТИЯ ПРОМЫШЛЕННОСТИ ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";;22.01.2024;22.01.2024;Закупка завершена;;22.01.2024;22.01.2024;
