Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0338100008920000004;Закрытый аукцион;  Услуги по технической поддержке информационных технологий (сопровождение электронного периодического справочника «Система ГАРАНТ»);;'201410114194341010100100060016202242';;;381977.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАМЧАТСКОМУ КРАЮ И ЧУКОТСКОМУ АВТОНОМНОМУ ОКРУГУ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО КАМЧАТСКОМУ КРАЮ И ЧУКОТСКОМУ АВТОНОМНОМУ ОКРУГУ""";30.11.2020;30.11.2020;Подача заявок;;30.11.2020;08.12.2020;
44-ФЗ;№0360100043520000084;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;88/2020 Закупка услуг по обслуживанию информационно-правовой системы на 2021 год;;'201644101394264410100100900016203000';;;259200.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""33 ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИСПЫТАТЕЛЬНЫЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""33 ЦЕНТРАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИСПЫТАТЕЛЬНЫЙ ИНСТИТУТ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";30.11.2020;30.11.2020;Подача заявок;"Субъектам малого предпринимательства, социально ориентированным некоммерческим организациям; Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций";;11.12.2020;
223-ФЗ;№32009737178;Прочие;"Выполнение работ по модернизации с поставкой и установкой компьютерного оборудования диспетчерского пункта обогатительной фабрики №12 УГОК АК ""АЛРОСА"" (ПАО)";;;1;"Выполнение работ по модернизации с поставкой и установкой компьютерного оборудования диспетчерского пункта обогатительной фабрики №12 УГОК АК ""АЛРОСА"" (ПАО)";11672697.36;RUB;;;;;62.09.10.000: Услуги по установке компьютеров и периферийного оборудования;62.09.10.000: Услуги по установке компьютеров и периферийного оборудования;"АКЦИОНЕРНАЯ КОМПАНИЯ ""АЛРОСА"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";;28.11.2020;28.11.2020;Работа комиссии;;28.11.2020;16.12.2020;
44-ФЗ;№0829100002120000097;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Оказание услуг по обслуживанию программного продукта  «1 С: Предприятие» для обеспечения работы ФГБУ «413 ВГ» Минобороны России, филиалов и структурных подразделений;;'201344312020734430100101681680000244';;;246761.17;RUB;;;;;"62.02.3: Услуги по технической поддержке информационных технологий; 62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки";62.02.30.000-00000001: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";27.11.2020;27.11.2020;Подача заявок;;;07.12.2020;
44-ФЗ;№0373100096520000483;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Оказание консультационных услуг по модернизации, сопровождению и развитию программного комплекса автоматизированных систем управления финансовой и хозяйственной деятельностью федерального государственного казенного учреждения «Центральный клинический военный госпиталь» в 2021 году;;'201773409783177340100107780016203242';;;1080000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНЫЙ КЛИНИЧЕСКИЙ ВОЕННЫЙ ГОСПИТАЛЬ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТРАЛЬНЫЙ КЛИНИЧЕСКИЙ ВОЕННЫЙ ГОСПИТАЛЬ""";20.11.2020;27.11.2020;Подача заявок;;;04.12.2020;
44-ФЗ;№0842100001820000015;Закрытый аукцион;Услуги по сопровождению программных средств;;'201742000353663190100100130016202000';;;360000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРНО-КУРОРТНЫЙ КОМПЛЕКС ""ПРИВОЛЖСКИЙ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""САНАТОРНО-КУРОРТНЫЙ КОМПЛЕКС ""ПРИВОЛЖСКИЙ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";26.11.2020;26.11.2020;Подача заявок;;30.11.2020;04.12.2020;
44-ФЗ;№0171100003920000003;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по сопровождению и обновлению ранее установленных Электронных периодических справочников ""Система ГАРАНТ""";;'201760419522876040100100050056203242';;;513956.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЯРОСЛАВСКОЙ, КОСТРОМСКОЙ И ВОЛОГОДСКОЙ ОБЛАСТЯМ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ФИНАНСОВОГО ОБЕСПЕЧЕНИЯ МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЯРОСЛАВСКОЙ, КОСТРОМСКОЙ И ВОЛОГОДСКОЙ ОБЛАСТЯМ""";26.11.2020;26.11.2020;Подача заявок;Закупка у субъектов малого предпринимательства и социально ориентированных некоммерческих организаций;;04.12.2020;
223-ФЗ;№32009722562;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Поставка программного обеспечения ""Застава-Клиент"" для нужд филиала ФГБУ ""ФКП Росреестра"" по Ульяновской области";;;1;"Поставка программного обеспечения ""Застава-Клиент"" для нужд филиала ФГБУ ""ФКП Росреестра"" по Ульяновской области";59414.00;RUB;;;;;62.09.20.120: Услуги по установке программного обеспечения;62.09.20.120: Услуги по установке программного обеспечения;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""";;25.11.2020;25.11.2020;Работа комиссии;;25.11.2020;04.12.2020;
44-ФЗ;№0849400000420000024;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Услуги по сопровождению и обновлению экземпляров Системы КонсультантПлюс;;'201511000510651904300100080036203242';;;155902.65;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФИЛИАЛ ФЕДЕРАЛЬНОГО КАЗЕННОГО УЧРЕЖДЕНИЯ ""ОБЪЕДИНЕННОЕ СТРАТЕГИЧЕСКОЕ КОМАНДОВАНИЕ СЕВЕРНОГО ФЛОТА""-""1 ФИНАНСОВО-ЭКОНОМИЧЕСКАЯ СЛУЖБА""";"ФИЛИАЛ ФЕДЕРАЛЬНОГО КАЗЕННОГО УЧРЕЖДЕНИЯ ""ОБЪЕДИНЕННОЕ СТРАТЕГИЧЕСКОЕ КОМАНДОВАНИЕ СЕВЕРНОГО ФЛОТА""-""1 ФИНАНСОВО-ЭКОНОМИЧЕСКАЯ СЛУЖБА""";25.11.2020;25.11.2020;Подача заявок;Запрет на допуск товаров, работ, услуг при осуществлении закупок, а также ограничения и условия допуска в соответствии с требованиями, установленными ст. 14 Закона № 44-ФЗ;;09.12.2020;
44-ФЗ;№0831100000420000119;Закрытый аукцион;Услуги по обследованию и экспертизе компьютерных систем;;'201366105743536610100100290020000244';;;977350.01;RUB;;;;;62.02.20.120: Услуги по обследованию и экспертизе компьютерных систем;62.02.20.120: Услуги по обследованию и экспертизе компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ВОЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЕННЫЙ УЧЕБНО-НАУЧНЫЙ ЦЕНТР ВОЕННО-ВОЗДУШНЫХ СИЛ ""ВОЕННО-ВОЗДУШНАЯ АКАДЕМИЯ ИМЕНИ ПРОФЕССОРА Н.Е.ЖУКОВСКОГО И Ю.А.ГАГАРИНА"" (Г. ВОРОНЕЖ) МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ВОЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОЕННЫЙ УЧЕБНО-НАУЧНЫЙ ЦЕНТР ВОЕННО-ВОЗДУШНЫХ СИЛ ""ВОЕННО-ВОЗДУШНАЯ АКАДЕМИЯ ИМЕНИ ПРОФЕССОРА Н.Е.ЖУКОВСКОГО И Ю.А.ГАГАРИНА"" (Г. ВОРОНЕЖ) МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";25.11.2020;25.11.2020;Подача заявок;;25.11.2020;03.12.2020;
223-ФЗ;№32009715395;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по технической поддержке геоинформационного программного обеспечения (поддержка эксплуатации системы и сопровождение программного обеспечения геоинформационной системы «ИнГео») для нужд филиала для нужд филиала ФГБУ «ФКП Росреестра» по Самарской области.;;;1;"Оказание услуг по технической поддержке геоинформационного программного обеспечения (поддержка эксплуатации системы и сопровождение программного обеспечения геоинформационной системы ""ИнГео"") для нужд филиала ФГБУ ""ФКП Росреестра"" по Самарской области";46000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""";;24.11.2020;24.11.2020;Работа комиссии;;24.11.2020;01.12.2020;
223-ФЗ;№32009705276;Прочие;Поставка масок одноразовых медицинских;;;1;Поставка масок одноразовых медицинских;7280000.00;RUB;;;;;62.02.30: Услуги по технической поддержке информационных технологий;62.02.30: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОРДЕНА ТРУДОВОГО КРАСНОГО ЗНАМЕНИ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ФИЗИКО-ХИМИЧЕСКИЙ ИНСТИТУТ ИМЕНИ Л.Я. КАРПОВА""";;20.11.2020;20.11.2020;Работа комиссии;;20.11.2020;;
223-ФЗ;№32009698710;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Закупка комплекса программного обеспечения и сопутствующих услуг ""Застава"" для мобильных устройств для нужд филиала ФГБУ ""ФКП Росреестра"" по Липецкой области";;;1;"Закупка комплекса программного обеспечения и сопутствующих услуг ""Застава"" для мобильных  устройств для нужд филиала ФГБУ ""ФКП Росреестра"" по Липецкой области";59414.00;RUB;;;;;62.09.20.120: Услуги по установке программного обеспечения;62.09.20.120: Услуги по установке программного обеспечения;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""";;19.11.2020;19.11.2020;Работа комиссии;;19.11.2020;29.11.2020;
44-ФЗ;№0373100133020000122;Закрытый аукцион;оказание услуг по сопровождению справочно-правовой системы;;'201770106575377010100100010016203244';;;214620.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""27 НАУЧНЫЙ ЦЕНТР"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""27 НАУЧНЫЙ ЦЕНТР"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";19.11.2020;19.11.2020;Подача заявок;;21.11.2020;30.11.2020;
44-ФЗ;№0373100038620000007;Закрытый аукцион;Оказание информационных услуг с использованием экземпляров справочно-правовой системы КонсультантПлюс в 2021 году.;;'201770207199077020100100210016203000';;;1815082.97;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ И ИСКУССТВА ""ЦЕНТРАЛЬНЫЙ МУЗЕЙ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ И ИСКУССТВА ""ЦЕНТРАЛЬНЫЙ МУЗЕЙ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";19.11.2020;19.11.2020;Подача заявок;;19.11.2020;27.11.2020;
44-ФЗ;№0348100080020000167;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;Выполнение работ по техническому обслуживанию автоматизированной информационно-измерительной системы коммерческого учёта электроэнергии;;'201502802007750280100100370016209244';;;131976.67;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ-ПРОФИЛАКТОРИЙ ""ПОРЕЧЬЕ"" СЛУЖБЫ ВНЕШНЕЙ РАЗВЕДКИ РОССИЙСКОЙ ФЕДЕРАЦИИ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ-ПРОФИЛАКТОРИЙ ""ПОРЕЧЬЕ"" СЛУЖБЫ ВНЕШНЕЙ РАЗВЕДКИ РОССИЙСКОЙ ФЕДЕРАЦИИ""";18.11.2020;18.11.2020;Подача заявок;;;27.11.2020;
44-ФЗ;№0320100031720000078;Закрытый аукцион;Оказание услуг по сопровождению ЭПС «Система ГАРАНТ»;;'201253623040125360100102290016203242';;;151380.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";29.10.2020;17.11.2020;Работа комиссии;;29.10.2020;11.11.2020;
44-ФЗ;№0320100031720000075;Закрытый аукцион;Оказание услуг инженерно-технического сопровождения программного продукта «1С: Бухгалтерия государственного учреждения 8»;;'201253623040125360100102280016203242';;;48000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";29.10.2020;17.11.2020;Работа комиссии;;29.10.2020;11.11.2020;
44-ФЗ;№0320100031720000074;Закрытый аукцион;Оказание услуг инженерно-технического сопровождения программного продукта «1С: Зарплата и кадры бюджетного учреждения 8»;;'201253623040125360100102270016203242';;;292800.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";29.10.2020;17.11.2020;Работа комиссии;;29.10.2020;11.11.2020;
44-ФЗ;№0320100031720000077;Закрытый аукцион;Оказание услуг по подключению к защищённой сети передачи данных департамента здравоохранения Приморского края (ЗСПД СЗ ПК) по технологии VipNet;;'201253623040125360100102250016203242';;;20700.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";29.10.2020;17.11.2020;Работа комиссии;;29.10.2020;11.11.2020;
44-ФЗ;№0320100031720000076;Закрытый аукцион;Оказание услуг по информационно – технологическому сопровождению программного продукта «Медстатфин»;;'201253623040125360100102260016203242';;;92676.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""1477 ВОЕННО-МОРСКОЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ";29.10.2020;17.11.2020;Работа комиссии;;29.10.2020;11.11.2020;
44-ФЗ;№0173100004520002971;Закрытый аукцион;Выполнение работ в обеспечение эксплуатации образцов разведки Военно-Морского Флота согласно перечню, утверждаемому Минобороны России: сервисное обслуживание, монтаж и пусконаладочные работы изделия Р-700Ц на объектах Военно-Морского Флота.;;'201770425226177040100100033070000214';;;17518814.86;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;16.11.2020;16.11.2020;Подача заявок;;16.11.2020;25.11.2020;
223-ФЗ;№32009676971;Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по предоставлению неисключительных (пользовательских) прав на использование программы для ЭВМ «Полигон Про: Максимум» для нужд филиала федерального государственного бюджетного учреждения «Федеральная кадастровая палата Федеральной службы государственной регистрации, кадастра и картографии»  по Самарской области;;;1;"Оказание услуг по предоставлению неисключительных (пользовательских) прав на использование программы для ЭВМ ""Полигон Про: Максимум"" для нужд филиала ФГБУ ""ФКП Росреестра"" по Самарской области";15800.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНАЯ КАДАСТРОВАЯ ПАЛАТА ФЕДЕРАЛЬНОЙ СЛУЖБЫ ГОСУДАРСТВЕННОЙ РЕГИСТРАЦИИ, КАДАСТРА И КАРТОГРАФИИ""";;13.11.2020;13.11.2020;Работа комиссии;;13.11.2020;20.11.2020;
223-ФЗ;№32009669915;Прочие;Закупка компьютерной техники;;;1;Договор поставки компьютерной техники;517752.90;RUB;;;;;63: Услуги в области информационных технологий;63: Услуги в области информационных технологий;МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ЛИЦЕЙ № 135;;12.11.2020;12.11.2020;Работа комиссии;;12.11.2020;12.11.2020;
44-ФЗ;№0348100080020000160;Закрытый аукцион с учетом положений ст. 111 Закона № 44-ФЗ;"Оказание услуг по техническому сопровождению программного комплекса ""ДИП-Пансион""";;'201502802007750280100100140016203242';;;950000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ-ПРОФИЛАКТОРИЙ ""ПОРЕЧЬЕ"" СЛУЖБЫ ВНЕШНЕЙ РАЗВЕДКИ РОССИЙСКОЙ ФЕДЕРАЦИИ""";"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""САНАТОРИЙ-ПРОФИЛАКТОРИЙ ""ПОРЕЧЬЕ"" СЛУЖБЫ ВНЕШНЕЙ РАЗВЕДКИ РОССИЙСКОЙ ФЕДЕРАЦИИ""";11.11.2020;11.11.2020;Подача заявок;;;20.11.2020;
44-ФЗ;№0173100004520002944;Закрытый аукцион;Выполнение работ по сервисному обслуживанию устройства панорамного обнаружения и обработки сигналов    «Страж-М».;;'201770425226177040100100031196202214';;;5688983.66;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;МИНИСТЕРСТВО ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ;09.11.2020;09.11.2020;Подача заявок;;09.11.2020;17.11.2020;
