Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
44-ФЗ;№0318200070224000004;Электронный аукцион;"Передача неисключительных прав использования (простая неисключительная лицензия) электронной базы данных электронной системы ""Главная медсестра""";;'242230904765723090100100140016203244';;;55010.61;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ """"КРАЕВАЯ БОЛЬНИЦА № 3"""" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ """"КРАЕВАЯ БОЛЬНИЦА № 3"""" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";24.01.2024;24.01.2024;Подача заявок;;24.01.2024;02.02.2024;
44-ФЗ;№0869200000224000232;Электронный аукцион;Оказание услуг по сопровождению и технической поддержке программных продуктов, входящих в состав программно-технологического комплекса «Система обработки информации службы занятости населения» (ПТК «СОИ СЗН»), и передача неисключительных (пользовательских) прав на разработанное программное обеспечение.;;'242743400333574040100100070016202242';;;132000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ КУСИНСКОГО РАЙОНА;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК ЧЕЛЯБИНСКОЙ ОБЛАСТИ""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0329200062224000131;Электронный аукцион;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс;;'242341200285234120100100160016203244';;;175067.64;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА КЛЕТСКОГО МУНИЦИПАЛЬНОГО РАЙОНА ВОЛГОГРАДСКОЙ ОБЛАСТИ""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ВОЛГОГРАДСКОЙ ОБЛАСТИ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""";24.01.2024;24.01.2024;Подача заявок;;24.01.2024;01.02.2024;
223-ФЗ;№32413207874;Прочие;Предоставление права использования программ для ЭВМ;;;1;Предоставление права использования программ для ЭВМ;819455.50;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.3: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГАЗПРОМ ЭНЕРГОСБЫТ ТЮМЕНЬ""";;24.01.2024;24.01.2024;Подача заявок;;24.01.2024;08.02.2024;
44-ФЗ;№0318200024324000002;Электронный аукцион;Оказание услуги по предоставлению сертификата на техническую поддержку программного продукта «ПАРУС-Бюджет 8»;;'242230403865923040100100140016202244';;;96540.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""ГЕЛЕНДЖИКСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ КРАСНОДАРСКОГО КРАЯ ""ГЕЛЕНДЖИКСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0345500000924000001;Электронный аукцион;Оказание услуг по комплексному системному и техническому обслуживанию Информационной Медицинской Системы МИС «МЕДИС» в 2024г.;;'242472700665147270100100010016201244';;;316800.00;RUB;;;;;62.01.29.000: Оригиналы программного обеспечения прочие;62.01.29.000: Оригиналы программного обеспечения прочие;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""КИРИШСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ЛЕНИНГРАДСКОЙ ОБЛАСТИ ""КИРИШСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0318300177024000002;Электронный аукцион;Оказание услуг по обеспечению продления сервисных сертификатов производителей и доступа к обновлениям баз решающих правил на имеющиеся системы обнаружения вторжений;;'243231900795023190100100460016202244';;;306853.75;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3 ГОРОДА СОЧИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3 ГОРОДА СОЧИ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ КРАСНОДАРСКОГО КРАЯ";19.01.2024;24.01.2024;Подача заявок;;;01.02.2024;
44-ФЗ;№0322300012824000014;Запрос котировок в электронной форме;Оказание услуг по сопровождению программного обеспечения 1С;;'242272200667927220100100180016202244';;;581461.20;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 5"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ";"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 5"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ ХАБАРОВСКОГО КРАЯ";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;31.01.2024;
44-ФЗ;№0301300239124000008;Электронный аукцион;Услуги по обеспечению эффективной эксплуатации персоналом Заказчика Государственной информационной системы в сфере здравоохранения Республики Башкортостан, используемой ГБУЗ РБ ГКБ Демского района г. Уфы;;'243027200115202720100100220016209244';;;1539899.20;RUB;;;;;62.09.2: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20.000-00000001: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ДЕМСКОГО РАЙОНА ГОРОДА УФЫ;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ БАШКОРТОСТАН ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА ДЕМСКОГО РАЙОНА ГОРОДА УФЫ;24.01.2024;24.01.2024;Подача заявок;;24.01.2024;05.02.2024;
44-ФЗ;№0124200000624000130;Электронный аукцион;Оказание услуг по сопровождению программного обеспечения Лабораторной Информационной Системы «Ариадна»;;'242290300038029030100100090016202244';;;673020.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""НОВОДВИНСКАЯ ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ БОЛЬНИЦА""";КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0124200000624000122;Электронный аукцион;Оказание услуг по сопровождению программного обеспечения Медицинской Информационной Системы «Ариадна»;;'242290300038029030100100080026202244';;;632061.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""НОВОДВИНСКАЯ ЦЕНТРАЛЬНАЯ ГОРОДСКАЯ БОЛЬНИЦА""";КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0144200003924000006;Электронный аукцион;Услуги по сопровождению программного продукта «Автоматизированная информационная система управления органами гостехнадзора» (версия «Гостехнадзор Эксперт») (Свидетельство о государственной регистрации программы для ЭВМ №2010615955, зарегистрировано в реестре программ для ЭВМ 13 сентября 2010 года) и модули к системе;;'242462904570146320100100040056203244';;;940000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;ГОСУДАРСТВЕННАЯ ИНСПЕКЦИЯ КУРСКОЙ ОБЛАСТИ ПО НАДЗОРУ ЗА ТЕХНИЧЕСКИМ СОСТОЯНИЕМ САМОХОДНЫХ МАШИН И ДРУГИХ ВИДОВ ТЕХНИКИ;ГОСУДАРСТВЕННАЯ ИНСПЕКЦИЯ КУРСКОЙ ОБЛАСТИ ПО НАДЗОРУ ЗА ТЕХНИЧЕСКИМ СОСТОЯНИЕМ САМОХОДНЫХ МАШИН И ДРУГИХ ВИДОВ ТЕХНИКИ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;05.02.2024;
44-ФЗ;№0342300229024000006;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров справочно-правовой Системы, принадлежащей Заказчику;;'243633500249863350100100340016209244';;;25068.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ЮГО-ЗАПАДНОГО ОКРУГА""";"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ САМАРСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ ЮГО-ЗАПАДНОГО ОКРУГА""";24.01.2024;24.01.2024;Подача заявок;;24.01.2024;31.01.2024;
223-ФЗ;№32413207694;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по сопровождению и обслуживаниюпрограммного комплекса автоматизации диспетчерской службы скорой медицинской помощи (ПК «АДИС»);;;1;Оказание услуг по сопровождению и обслуживаниюпрограммного комплекса автоматизации диспетчерской службы скорой медицинской помощи (ПК «АДИС»);216000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ ГОРОД ПЕРВОУРАЛЬСК""";;24.01.2024;24.01.2024;Подача заявок;;24.01.2024;01.02.2024;
44-ФЗ;№0175200000424000013;Электронный аукцион;Оказание услуг по сопровождению, технической поддержки и сервисного обслуживания программного комплекса ЕАИС;;'242910205902491020100100420016209244';;;7200000.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ КРЫМ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ""";ГОСУДАРСТВЕННЫЙ КОМИТЕТ КОНКУРЕНТНОЙ ПОЛИТИКИ РЕСПУБЛИКИ КРЫМ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;02.02.2024;
44-ФЗ;№0123200000324000044;Электронный аукцион;"Оказание услуг по сопровождению электронного периодического справочника ""Система Гарант""";;'242280110905028010100100110010000244';;;93000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ АМУРСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ПО ОХРАНЕ И ИСПОЛЬЗОВАНИЮ ЖИВОТНОГО МИРА И ОСОБО ОХРАНЯЕМЫХ ПРИРОДНЫХ ТЕРРИТОРИЙ""";УПРАВЛЕНИЕ ГОСУДАРСТВЕННОГО ЗАКАЗА АМУРСКОЙ ОБЛАСТИ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0352200006724000001;Электронный аукцион;"Оказание услуг по обеспечению функционирования и развития государственной  информационной системы Омской области ""Катарсис"" (Реестровый номер 2024.005767)";;'242553700797055370100100070016201246';;;168597.00;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ТЮКАЛИНСКОГО РАЙОНА""";"КАЗЕННОЕ УЧРЕЖДЕНИЕ ОМСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАНЯТОСТИ НАСЕЛЕНИЯ ТЮКАЛИНСКОГО РАЙОНА""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0372200111224000001;Электронный аукцион;Оказание услуг по эксплуатации и сопровождению программного обеспечения ECCELLENTE с предоставлением неисключительных прав использования в 2024-2025 годах;;'242780205191978020100100080016201244';;;920076.00;RUB;;;;;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения;"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 104""";"САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 104""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0380200000124000086;Запрос котировок в электронной форме;Оказание услуг по передаче прав использования экземпляров программного продукта «1С:ЦГУ»;;'242190110917119010100100050010000242';;;205292.67;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ХАКАСИЯ ""УЧРЕЖДЕНИЕ ЦЕНТРАЛИЗОВАННОГО ОБСЛУЖИВАНИЯ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ ХАКАСИЯ И ПОДВЕДОМСТВЕННЫХ ЕМУ УЧРЕЖДЕНИЙ""";ГОСУДАРСТВЕННЫЙ КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ ХАКАСИЯ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;31.01.2024;
44-ФЗ;№0358300079424000036;Запрос котировок в электронной форме;Оказание услуг по предоставлению защищенного виртуального центра обработки данных и организации доступа (laas);;'242616101138961610100100460026209244';;;366188.50;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ БОЛЬНИЦА СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" В Г. РОСТОВЕ-НА-ДОНУ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ БОЛЬНИЦА СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" В Г. РОСТОВЕ-НА-ДОНУ";24.01.2024;24.01.2024;Подача заявок;;24.01.2024;31.01.2024;
44-ФЗ;№0380200000124000082;Запрос котировок в электронной форме;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного сервисного программного обеспечения, обеспечивающего совместимость (взаимодействие) услуг с ранее установленными у заказчика экземплярами Систем КонсультантПлюс (в том числе специальной копией Системы КонсультантПлюс);;'242190112194019010100100050016203244';;;248794.92;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ ХАКАСИЯ ""ТУРИСТСКИЙ ИНФОРМАЦИОННЫЙ ЦЕНТР ХАКАСИИ""";ГОСУДАРСТВЕННЫЙ КОМИТЕТ ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ ХАКАСИЯ;24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;31.01.2024;
44-ФЗ;№0819300027024000001;Запрос котировок в электронной форме;Оказание информационных услуг по сопровождению справочно-правовой системы КонсультантПлюс;;'243245600124424560100100060016203244';;;242809.60;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;АДМИНИСТРАЦИЯ ГОРОДА НАЗАРОВО;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА МУНИЦИПАЛЬНЫХ КОНТРАКТОВ"" Г. НАЗАРОВО КРАСНОЯРСКОГО КРАЯ";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;31.01.2024;
44-ФЗ;№0171200001924000020;Электронный аукцион;Оказание услуг по сопровождению и развитию программного решения для обеспечения функции диспетчеризации санитарного автотранспорта;;'242760609547676060100100420016203244';;;12700000.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЭЛЕКТРОННЫЙ РЕГИОН""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ ЯРОСЛАВСКОЙ ОБЛАСТИ;19.01.2024;24.01.2024;Подача заявок;;19.01.2024;30.01.2024;
44-ФЗ;№0171200001924000019;Электронный аукцион;Оказание услуг по технической поддержке подсистемы «Центральный архив медицинских изображений» регионального сегмента Единой государственной информационной системы в сфере здравоохранения Ярославской области;;'242760609547676060100100420026203244';;;13664420.00;RUB;;;;;62.03.12.130: Услуги по сопровождению компьютерных систем;62.03.12.130: Услуги по сопровождению компьютерных систем;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЯРОСЛАВСКОЙ ОБЛАСТИ ""ЭЛЕКТРОННЫЙ РЕГИОН""";МИНИСТЕРСТВО КОНКУРЕНТНОЙ ПОЛИТИКИ ЯРОСЛАВСКОЙ ОБЛАСТИ;19.01.2024;24.01.2024;Подача заявок;;19.01.2024;30.01.2024;
44-ФЗ;№0848300041224000004;Электронный аукцион;"Оказание услуг по сопровождению и обслуживанию учетно-управленческих систем на базе используемых программных продуктов ""1С"" на 2024 год";;'243505012036650500100100050016202244';;;1067015.10;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.30.000-00000002: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЩЁЛКОВО ""ЦЕНТРАЛИЗОВАННАЯ БУХГАЛТЕРИЯ""";"МУНИЦИПАЛЬНОЕ КАЗЁННОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ЩЁЛКОВО ""КОМИТЕТ ПО ОРГАНИЗАЦИИ ЗАКУПОК""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0875600002824000001;Электронный аукцион; Услуги по технической поддержке специализированного программного обеспечения (СПО «ИСТОК-СМ»).;;'243910902423991090100100040016202244';;;250000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНАЯ ДЕЖУРНО-ДИСПЕТЧЕРСКАЯ СЛУЖБА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СИМФЕРОПОЛЬСКИЙ РАЙОН РЕСПУБЛИКИ КРЫМ""";"МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЕДИНАЯ ДЕЖУРНО-ДИСПЕТЧЕРСКАЯ СЛУЖБА МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ СИМФЕРОПОЛЬСКИЙ РАЙОН РЕСПУБЛИКИ КРЫМ""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0306300054824000007;Электронный аукцион;оказание услуг по сопровождению Электронного периодического справочника «Система ГАРАНТ» (информационного продукта вычислительной техники) (далее — ЭПС «Система ГАРАНТ»), содержащей информацию о текущем состоянии законодательства Российской Федерации;;'242100102730310010100100050016209244';;;93792.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3""";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАРЕЛИЯ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 3""";24.01.2024;24.01.2024;Подача заявок;Преимущество в соответствии с ч. 3 ст. 30 Закона № 44-ФЗ;24.01.2024;01.02.2024;
44-ФЗ;№0358300002724000013;Запрос котировок в электронной форме;"Оказание услуг по сопровождению компонентов программы для ЭВМ ""Медицинская информационная система ""ЛПУ-ЭМ""";;'242616800113261680100100060026202244';;;2193678.74;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 42"" В Г. РОСТОВЕ-НА-ДОНУ";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ГОРОДСКАЯ ПОЛИКЛИНИКА № 42"" В Г. РОСТОВЕ-НА-ДОНУ";24.01.2024;24.01.2024;Подача заявок;;24.01.2024;31.01.2024;
