Закупки по;Реестровый номер закупки;Способ определения поставщика (подрядчика, исполнителя), подрядной организации (размещения закупки);Наименование закупки;Предмет электронного аукциона (только для ПП РФ 615);Идентификационный код закупки;Номер лота;Наименование лота;Начальная (максимальная) цена контракта;Валюта;Начальная (максимальная) цена в валюте контракта;Валюта контракта;Классификация по ОКДП;Классификация по ОКПД;Классификация по ОКПД2;Код позиции;Наименование Заказчика;Организация, осуществляющая размещение ;Дата размещения;Дата обновления;Этап закупки;Особенности размещения заказа\ Преимущества (44-ФЗ);Дата начала подачи заявок;Дата окончания подачи заявок;Дата проведения электронного аукциона
223-ФЗ;№32312190084;Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;"Право заключения договора на Оказание услуг по адаптации и установке адаптированных ИСС ""Техэксперт"" для АО ""ИРМ""";;;1;"Право заключения договора на Оказание услуг по адаптации и установке адаптированных ИСС ""Техэксперт"" для АО ""ИРМ""";318447.72;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИНСТИТУТ РЕАКТОРНЫХ МАТЕРИАЛОВ""";;14.03.2023;14.03.2023;Работа комиссии;;14.03.2023;22.03.2023;
223-ФЗ;№32312143835;Прочие;Право заключения договора на выполнение работ, оказание консультационных услуг, предоставление прав использования программного обеспечения и оказание услуг по поддержке (сопровождению) программного обеспечения для реализации проекта «Создание импортонезависимой информационно-аналитической системы «Корпоративное хранилище данных 2.0» (ИАС КХД 2.0). Очередь 1» для нужд АО «Атомэнергопром» ;;;1;Право заключения договора на выполнение работ, оказание консультационных услуг, предоставление прав использования программного обеспечения и оказание услуг по поддержке (сопровождению) программного обеспечения для реализации проекта «Создание импортонезависимой информационно-аналитической системы «Корпоративное хранилище данных 2.0» (ИАС КХД 2.0). Очередь 1» для нужд АО «Атомэнергопром» ;1107918629.94;RUB;;;;;"58.29.31.000: Обеспечение программное системное для загрузки; 62.01.29.000: Оригиналы программного обеспечения прочие; 62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения; 62.02.20.190: Услуги консультативные в области компьютерных технологий прочие; 62.02.30.000: Услуги по технической поддержке информационных технологий";"58.29.31.000: Обеспечение программное системное для загрузки; 62.01.29.000: Оригиналы программного обеспечения прочие; 62.01.11.000: Услуги по проектированию и разработке информационных технологий для прикладных задач и тестированию программного обеспечения; 62.02.20.190: Услуги консультативные в области компьютерных технологий прочие; 62.02.30.000: Услуги по технической поддержке информационных технологий";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АТОМНЫЙ ЭНЕРГОПРОМЫШЛЕННЫЙ КОМПЛЕКС""";;22.02.2023;09.03.2023;Работа комиссии;;22.02.2023;20.03.2023;
223-ФЗ;№32312168462;Прочие;Оказание услуг по сопровождению медицинской информационной системы Комплекс Программных Средств «Виста-МЕД»;;;1;Оказание услуг по сопровождению медицинской информационной системы Комплекс Программных Средств «Виста-МЕД» ;1200000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КРЫМСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ В.И. ВЕРНАДСКОГО""";;06.03.2023;06.03.2023;Работа комиссии;;06.03.2023;;
223-ФЗ;№32312149189;Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Право заключения договора на Оказание услуг по технической поддержке информационных систем в части поддержки функционирования модуля интерфейс эксперта NPP ExS и интеграционных механизмов взаимодействия ИС NPP ExS и ИС ЕОСК в АО «Концерн Росэнергоатом»;;;1;Право заключения договора на Оказание услуг по технической поддержке информационных систем в части поддержки функционирования модуля интерфейс эксперта NPP ExS и интеграционных механизмов взаимодействия ИС NPP ExS и ИС ЕОСК в АО «Концерн Росэнергоатом»;13632000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЙ КОНЦЕРН ПО ПРОИЗВОДСТВУ ЭЛЕКТРИЧЕСКОЙ И ТЕПЛОВОЙ ЭНЕРГИИ НА АТОМНЫХ СТАНЦИЯХ""";;27.02.2023;27.02.2023;Работа комиссии;;27.02.2023;07.03.2023;
223-ФЗ;№32312114622;Прочие;"Выполнение работ по послегарантийному ремонту программно-аппаратных средств и оборудования Нижнего и Верхнего уровней Автоматизированной системы диспетчерского управления (АСДУ) тяговых подстанций 2-го района ОСП ""Энергохозяйство"", расположенных по адресу: Санкт-Петербург, ул. Можайская, д. 19, лит. А (тяговая подстанция №15) ";;;1;"Выполнение работ по послегарантийному ремонту программно-аппаратных средств и оборудования Нижнего и Верхнего уровней Автоматизированной системы диспетчерского управления (АСДУ) тяговых подстанций 2-го района ОСП ""Энергохозяйство"", расположенных по адресу: Санкт-Петербург, ул. Можайская, д. 19, лит. А (тяговая подстанция №15) ";601200.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;САНКТ-ПЕТЕРБУРГСКОЕ  ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ГОРОДСКОГО ЭЛЕКТРИЧЕСКОГО ТРАНСПОРТА;;13.02.2023;13.02.2023;Работа комиссии;;13.02.2023;01.03.2023;
223-ФЗ;№32312111447;Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Право заключения договора на Внедрение экранов коллективного представления информации экспертных и функциональных групп ОПАС;;;1;Право заключения договора на Внедрение экранов коллективного представления информации экспертных и функциональных групп ОПАС;23428936.37;RUB;;;;;"26.30.23.000: Аппараты телефонные прочие, устройства и аппаратура для передачи и приема речи, изображений или других данных, включая оборудование коммуникационное для работы в проводных или беспроводных сетях связи (например, локальных и глобальных сетях); 26.40.51.000: Части и принадлежности звукового и видеооборудования; 62.09.10.000: Услуги по установке компьютеров и периферийного оборудования";"26.30.23.000: Аппараты телефонные прочие, устройства и аппаратура для передачи и приема речи, изображений или других данных, включая оборудование коммуникационное для работы в проводных или беспроводных сетях связи (например, локальных и глобальных сетях); 26.40.51.000: Части и принадлежности звукового и видеооборудования; 62.09.10.000: Услуги по установке компьютеров и периферийного оборудования";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЙ КОНЦЕРН ПО ПРОИЗВОДСТВУ ЭЛЕКТРИЧЕСКОЙ И ТЕПЛОВОЙ ЭНЕРГИИ НА АТОМНЫХ СТАНЦИЯХ""";;10.02.2023;10.02.2023;Работа комиссии;;10.02.2023;20.02.2023;
223-ФЗ;№32312073343;Закупка у единственного поставщика (подрядчика, исполнителя);"Оказание услуг по сервисному сопровождению автоматизированной информационной системы ""Многофункционального центра по предоставлению государственных и муниципальных услуг"" (АИС МФЦ)";;;1;"Оказание услуг по сервисному сопровождению автоматизированной информационной системы ""Многофункционального центра по предоставлению государственных и муниципальных услуг"" (АИС МФЦ)";6237000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МАГАДАНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ""";;31.01.2023;31.01.2023;Работа комиссии;;31.01.2023;;
223-ФЗ;№32312072557;Закупка у единственного поставщика (подрядчика, исполнителя);Передача  права на использование (простая неисключительная лицензия) в отношении  программ для ЭВМ и баз данных;;;1;Передача  права на использование (простая неисключительная лицензия) в отношении  программ для ЭВМ и баз данных;38652.00;RUB;;;;;62.03.12: Услуги по управлению компьютерными системами;62.03.12: Услуги по управлению компьютерными системами;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""РЕГИОНАЛЬНЫЙ ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР""";;30.01.2023;30.01.2023;Работа комиссии;;30.01.2023;;
44-ФЗ;№0813500000122021004;Электронный аукцион;"зз-55549 - 2022 Оказание услуг по настройке Государственной информационной системы ""Цифровая карта Удмуртской Республики"" (интеграция с ГИС ""Управление природными ресурсами Удмуртской Республики"")";;'222183114296918310100100530016202244';;;593000.00;RUB;;;;;62.02.20.140: Услуги по подготовке компьютерных систем к эксплуатации;62.02.20.140: Услуги по подготовке компьютерных систем к эксплуатации;МИНИСТЕРСТВО ЦИФРОВОГО РАЗВИТИЯ УДМУРТСКОЙ РЕСПУБЛИКИ;"ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ УДМУРТСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК УДМУРТСКОЙ РЕСПУБЛИКИ""";15.12.2022;27.01.2023;Работа комиссии;;15.12.2022;23.12.2022;
223-ФЗ;№32312058490;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Оказание услуг по техническому сопровождению оборудования и программных комплексов;;;1;Оказание услуг по техническому сопровождению оборудования и программных комплексов;3537776.70;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ КРЫМ «КРЫМТРОЛЛЕЙБУС»;;25.01.2023;25.01.2023;Работа комиссии;;25.01.2023;02.02.2023;
223-ФЗ;№32312037688;Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Аукцион в электронной форме среди субъектов малого и среднего предпринимательства на оказание услуг по техническому сопровождению программного комплекса «Диетпитание 8»;;;1;Оказание услуг по техническому сопровождению программного комплекса «Диетпитание 8»;198000.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""ЛЕЧЕБНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;17.01.2023;17.01.2023;Работа комиссии;;17.01.2023;25.01.2023;
223-ФЗ;№32312037448;Прочие;оказание услуг системно-технического обслуживания и обеспечение функционирования автоматизированной информационной системы «БАРС.WEB-Своды» ;;;1;оказание услуг системно-технического обслуживания и обеспечение функционирования автоматизированной информационной системы «БАРС.WEB-Своды»;12000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ САРАТОВСКОЙ ОБЛАСТИ ""КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ АЛЕКСАНДРОВО-ГАЙСКОГО РАЙОНА""";;17.01.2023;17.01.2023;Работа комиссии;;17.01.2023;19.01.2023;
223-ФЗ;№32312026146;Закупка у единственного поставщика (подрядчика, исполнителя);Оказание информационно-консультационных услуг по абонементному обслуживанию программных средств (ПС) для автоматизации управленческой деятельности на предприятии ПС «1С:Предприятие»;;;1;Оказание информационно-консультационных услуг по абонементному обслуживанию программных средств (ПС) для автоматизации управленческой деятельности на предприятии ПС  «1С:Предприятие»;23000.00;RUB;;;;;62.03.12: Услуги по управлению компьютерными системами;62.03.12: Услуги по управлению компьютерными системами;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""РЕГИОНАЛЬНЫЙ ИНФОРМАЦИОННО-АНАЛИТИЧЕСКИЙ ЦЕНТР""";;12.01.2023;12.01.2023;Работа комиссии;;12.01.2023;;
223-ФЗ;№32212011198;Прочие;"Оказание услуг по сопровождению комплекса информационной системы ""БД АСОИ КС"" (221545)";;;1;"Оказание услуг по сопровождению комплекса информационной системы ""БД АСОИ КС""";9340920.00;RUB;;;;;62.03.12: Услуги по управлению компьютерными системами;62.03.12: Услуги по управлению компьютерными системами;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""";;30.12.2022;30.12.2022;Работа комиссии;;30.12.2022;18.01.2023;
223-ФЗ;№32212004530;Прочие;Оказание услуг по технической поддержке и техническому обслуживанию оборудования и программного обеспечения Pitney Bowes;;;1;Оказание услуг по технической поддержке и техническому обслуживанию оборудования и программного обеспечения Pitney Bowes;133334864.04;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЧТА РОССИИ""";;29.12.2022;29.12.2022;Работа комиссии;;29.12.2022;18.01.2023;
223-ФЗ;№32211980919;Прочие;"Оказание услуг по сопровождению ПП ""1С:Предприятие 8. Общепит "", ""1С:Медицина. Больничная аптека"", ""1С:Диетпитание"" и ""1С:Складской учет"" для Института Вельтищева для нужд ФГАОУ ВО РНИМУ им. Н.И. Пирогова Минздрава России в 2023 году";;;1;"Оказание услуг по сопровождению ПП ""1С:Предприятие 8. Общепит "", ""1С:Медицина. Больничная аптека"", ""1С:Диетпитание"" и ""1С:Складской учет"" для Института Вельтищева для нужд ФГАОУ ВО РНИМУ им. Н.И. Пирогова Минздрава России в 2023 году";8773324.00;RUB;;;;;"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.02.30.000: Услуги по технической поддержке информационных технологий";"58.29.50.000: Услуги по предоставлению лицензий на право использовать компьютерное программное обеспечение; 62.02.30.000: Услуги по технической поддержке информационных технологий";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ ИМЕНИ Н.И. ПИРОГОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;22.12.2022;22.12.2022;Работа комиссии;;22.12.2022;10.01.2023;
223-ФЗ;№32211980807;Прочие;Запрос цен в электронной форме на оказание услуг по техническому сопровождению программного комплекса «Диетпитание 8»;;;1;оказание услуг по техническому сопровождению программного комплекса «Диетпитание 8»;198000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""ЛЕЧЕБНО-РЕАБИЛИТАЦИОННЫЙ ЦЕНТР"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;22.12.2022;22.12.2022;Работа комиссии;;22.12.2022;27.12.2022;
223-ФЗ;№32211944318;Прочие;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс ;;;1;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс ;175000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИБИРСКИЕ ЭЛЕКТРОСЕТИ""";;12.12.2022;12.12.2022;Работа комиссии;;12.12.2022;16.12.2022;
223-ФЗ;№32211936960;Закупка у единственного поставщика (подрядчика, исполнителя);оказание услуг по технической поддержке и сопровождению программы для ЭВМ «Медицинская информационная система «Медицина»;;;1;оказание услуг по технической поддержке и сопровождению программы для ЭВМ «Медицинская информационная система «Медицина» ;234000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ВЛАДИВОСТОКСКАЯ ДЕТСКАЯ ПОЛИКЛИНИКА №3""";;09.12.2022;09.12.2022;Работа комиссии;;09.12.2022;;
223-ФЗ;№32211936958;Закупка у единственного поставщика (подрядчика, исполнителя);оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в КГБУЗ «ВДП №3» экземплярами Систем (в том числе специальной копией Системы КонсультантПлюс);;;1;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными в КГБУЗ «ВДП №3» экземплярами Систем;218217.60;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"КРАЕВОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ВЛАДИВОСТОКСКАЯ ДЕТСКАЯ ПОЛИКЛИНИКА №3""";;09.12.2022;09.12.2022;Работа комиссии;;09.12.2022;;
223-ФЗ;№32211878695;Прочие;"На право заключения договора на выполнение работ по адаптации, внедрению и передаче простых (неисключительных прав (лицензий) на использование почтовой платформы  и системы обработки журналов событий в АО ""ЖТК""";;;1;Выполнение работ по адаптации, внедрению и передаче простых (неисключительных прав (лицензий) на использование почтовой платформы  и системы обработки журналов событий в АО «ЖТК;29943750.00;RUB;;;;;62.03: Услуги по управлению компьютерным оборудованием;62.03: Услуги по управлению компьютерным оборудованием;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЖЕЛЕЗНОДОРОЖНАЯ ТОРГОВАЯ КОМПАНИЯ""";;23.11.2022;05.12.2022;Работа комиссии;;23.11.2022;14.12.2022;
223-ФЗ;№32211911134;Закупка у единственного поставщика (подрядчика, исполнителя);"Оказание услуг по модификации и адаптации программных продуктов 1С Предприятие в комплекте конфигураций ""Бухгалтерия гос.учреждения"", ""КАМИН расчет заработной платы""";;;1;"Оказание услуг по модификации и адаптации программных продуктов 1С Предприятие в комплекте конфигураций ""Бухгалтерия гос.учреждения"", ""КАМИН расчет заработной платы""";156000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ДЕТСКИЙ САД КОМБИНИРОВАННОГО ВИДА №38;;01.12.2022;01.12.2022;Работа комиссии;;01.12.2022;;
223-ФЗ;№32211903974;Запрос предложений в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства;Право заключения договора на оказание услуг по предоставлению права использования и сопровождение программных продуктов для внешнеэкономической деятельности (ВЭД);;;1;Право заключения договора на оказание услуг по предоставлению права использования и сопровождение программных продуктов для внешнеэкономической деятельности (ВЭД);619131.72;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОСУДАРСТВЕННЫЙ НАУЧНЫЙ ЦЕНТР - НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ АТОМНЫХ РЕАКТОРОВ""";;30.11.2022;30.11.2022;Работа комиссии;;30.11.2022;08.12.2022;
223-ФЗ;№32211880157;Прочие;22Т0410050.0030. Оказание услуг по поддержанию работоспособности систем видеонаблюдения и контроля доступа на объектах ПО «СЭС» Мурманского филиала ПАО «Россети Северо-Запад»;;;1;22Т0410050.0030. Оказание услуг по поддержанию работоспособности систем видеонаблюдения и контроля доступа на объектах ПО «СЭС» Мурманского филиала ПАО «Россети Северо-Запад»;1136016.00;RUB;;;;;62.02.3: Услуги по технической поддержке информационных технологий;62.02.3: Услуги по технической поддержке информационных технологий;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СЕВЕРО-ЗАПАД""";;24.11.2022;24.11.2022;Работа комиссии;;24.11.2022;05.12.2022;
223-ФЗ;№32211869325;Прочие;"Абонентское информационно-консультационное обслуживание ""Информационный портал ""Управление ЖКХ""";;;1;"Абонентское информационно-консультационное обслуживание ""Информационный портал ""Управление ЖКХ""";149900.00;RUB;;;;;62.02.20.130: Услуги по обучению пользователей;62.02.20.130: Услуги по обучению пользователей;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КАМЧАТЭНЕРГОСЕРВИС""";;21.11.2022;22.11.2022;Работа комиссии;;21.11.2022;22.11.2022;
223-ФЗ;№32211846910;Закупка у единственного поставщика (подрядчика, исполнителя);Работы по адаптации АИС МФЦ и базы данных АИС МФЦ;;;1;Работы по адаптации АИС МФЦ и базы данных ;2000000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"МАГАДАНСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""МНОГОФУНКЦИОНАЛЬНЫЙ ЦЕНТР ПРЕДОСТАВЛЕНИЯ ГОСУДАРСТВЕННЫХ И МУНИЦИПАЛЬНЫХ УСЛУГ""";;15.11.2022;15.11.2022;Работа комиссии;;15.11.2022;;
223-ФЗ;№32211844065;Прочие;"Оказание услуг по автоматизации и сопровождению и модификации автоматизированных систем ""Гиперион"", ""1С Университет ПРОФ"", ""1С:Контингент3"" для нужд ВГЛТУ";;;1;"Оказание услуг по автоматизации и сопровождению и модификации автоматизированных систем ""Гиперион"", ""1С Университет ПРОФ"", ""1С:Контингент3"" для нужд ВГЛТУ";387600.00;RUB;;;;;62.03.12: Услуги по управлению компьютерными системами;62.03.12: Услуги по управлению компьютерными системами;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВОРОНЕЖСКИЙ ГОСУДАРСТВЕННЫЙ ЛЕСОТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМЕНИ Г.Ф. МОРОЗОВА""";;14.11.2022;14.11.2022;Работа комиссии;;14.11.2022;;
223-ФЗ;№32211826395;Прочие;Выполнение услуг по развитию системы мониторинга на ГЩУ для нужд  ЗАО «ЮЭК»;;;1;Выполнение услуг по развитию системы мониторинга на ГЩУ для нужд  ЗАО «ЮЭК»;844668.00;RUB;;;;;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;62.09.20: Услуги в области информационных технологий и компьютерные услуги прочие, не включенные в другие группировки;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮЖНАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""";;08.11.2022;08.11.2022;Работа комиссии;;08.11.2022;18.11.2022;
223-ФЗ;№32211763499;Закупка у единственного поставщика (подрядчика, исполнителя);Оказание услуг по администрированию сайта электронного журнала «Бюллетень медицинской науки»;;;1;Оказание услуг по администрированию  сайта  электронного журнала «Бюллетень медицинской науки» ;180000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""АЛТАЙСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ";;14.10.2022;14.10.2022;Работа комиссии;;14.10.2022;;
223-ФЗ;№32211742569;Прочие;Оказание услуг по технической поддержке торгового вычислительного комплекса;;;1;Оказание услуг по технической поддержке торгового вычислительного комплекса;23633.33;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАЛТИЙСКОЕ АЭРОГЕОДЕЗИЧЕСКОЕ ПРЕДПРИЯТИЕ""";;05.10.2022;05.10.2022;Работа комиссии;;05.10.2022;13.10.2022;
223-ФЗ;№32211733627;Прочие;"Комплекс образовательных услуг по программам повышения квалификации и профессиональной переподготовки ""Высшая школа охрана труда "".";;;1;Комплекс образовательных услуг по программам повышения квалификации профессиональной переподготовки «Высшая школа охрана труда»;16096.50;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ТЯЖИНСКАЯ РАЙОННАЯ БОЛЬНИЦА""";;03.10.2022;03.10.2022;Работа комиссии;;03.10.2022;10.10.2022;
223-ФЗ;№32211725769;Прочие;ПО Консультант+ ;;;1;ПО Консультант+;410000.00;RUB;;;;;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;62.09.20.190: Услуги по технической поддержке в области информационных технологий прочие, не включенные в другие группировки;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""УЛАН-УДЭ ЭНЕРГО""";;29.09.2022;29.09.2022;Работа комиссии;;29.09.2022;06.10.2022;
223-ФЗ;№32211722702;Закупка у единственного поставщика (подрядчика, исполнителя);"Оказание услуг информационно-консультационного характера по сопровождению настройки программы отражения аренды земли и аренды помещений в программе Заказчика ""1С Бухгалтерия 3 КОРП""";;;1;"Оказание услуг информационно-консультационного характера по сопровождению настройки программы отражения аренды земли и аренды помещений в программе Заказчика ""1С Бухгалтерия 3 КОРП""";210000.00;RUB;;;;;62.02.30.000: Услуги по технической поддержке информационных технологий;62.02.30.000: Услуги по технической поддержке информационных технологий;"ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ГАЗОВЫЕ СЕТИ""";;28.09.2022;28.09.2022;Работа комиссии;;28.09.2022;;
